Strategy,Invested,Final value,Wealth multiple,XIRR,TWR CAGR,Volatility,Sharpe,Sortino,Max drawdown,Calmar,Worst wealth drop,Annual sell turnover,Annual cost drag
Equity SIP,5220000.0,119106078.46847798,22.81725641158582,0.11344732437384354,0.11981320528939765,0.12255352691018229,0.9902931603047411,1.4890156014009595,-0.49036491572347607,0.24433478303117848,-0.4832259955076602,0.0,5.816398477584494e-06
Equal-weight SIP,5220000.0,58470676.78315173,11.201279077232133,0.09029587093624633,0.08977514051119373,0.06884244629243329,1.2877957306162404,2.1839828374025307,-0.18744726411776413,0.4789354538393919,-0.18248371512895256,0.0,9.917660390941328e-06
Optimized SIP,5220000.0,40653137.34960211,7.787957346667071,0.07817071541900376,0.08195749172320088,0.056730375121948104,1.4212973528989243,2.681694454286076,-0.16971584060172606,0.4829100891974567,-0.16637922204997257,0.04720522046540557,0.00010604264929797147
Optimized + Ridge,5220000.0,43343119.02398257,8.303279506510071,0.08032725256697651,0.08405512150047745,0.06164550239648429,1.3443513876743667,2.4667507410979055,-0.17407452024601056,0.48286860926967756,-0.16816434120016044,0.15063671061976863,0.00031131830950172464
Optimized + Random forest,5220000.0,34617099.83353428,6.631628320600436,0.07271977986512004,0.07856132609059041,0.058204821448277516,1.3324557457464346,2.406852687031771,-0.16347024257189657,0.4805848749874951,-0.16005977603937172,0.13998612043682113,0.00029208100000946516
Optimized + Gradient boosting,5220000.0,33925058.2945447,6.499053313131168,0.07203048654593214,0.07823306424826759,0.06032100571219781,1.282754331556907,2.2540000233601103,-0.17003783773404524,0.46009209062415435,-0.16663169445196324,0.1421879745998182,0.00029668979929996643
Optimized + Oracle (perfect foresight),5220000.0,101639523.18792108,19.471173024505955,0.10833878812262125,0.11042203395235828,0.058806299094989536,1.8180099623134982,3.9326011382182258,-0.14481823770018332,0.7624870714209672,-0.1431921930038913,0.21926482095940295,0.0004447145649877241
