Equity,Bonds,Gold,XIRR,Volatility,Sharpe,Max drawdown,Worst wealth drop
0.5,0.0,0.5,0.09857732570870432,0.0832299834012225,1.0966564196730757,-0.25854917161595936,-0.252422702022177
0.5,0.1,0.4,0.09644852031765064,0.07581988963493336,1.2115584248638107,-0.2348855086503142,-0.2287987374340824
0.5,0.2,0.3,0.09414839722573953,0.07017505848042557,1.315767029262588,-0.21054675975921455,-0.20450013851892046
0.5,0.3,0.2,0.09165599780520879,0.06678596620231164,1.3879475524300147,-0.18839575577957313,-0.18385077233231872
0.5,0.4,0.1,0.08894921349934391,0.06605431865969044,1.4070784169810338,-0.17528130411259757,-0.17293044836811156
0.5,0.5,0.0,0.0860029300198477,0.06813052758076957,1.366155926550528,-0.18607538274350832,-0.18383625173563722
0.6,0.0,0.4,0.1021886885777639,0.08461961020796821,1.1530950203943744,-0.26910164720514496,-0.263434043498045
0.6,0.1,0.3,0.1000447614766425,0.07937659439673966,1.2358446885198815,-0.2510306061570613,-0.24438742840634287
0.6,0.2,0.2,0.0977121130826367,0.07615848296394095,1.2934896222511492,-0.24152957226050242,-0.23415673743087995
0.6,0.3,0.1,0.09516926807494853,0.07527116782248432,1.3127581400272186,-0.23865095789233992,-0.22715623572685273
0.6,0.4,0.0,0.09239328915252558,0.07685137548630644,1.2882516890874436,-0.23808292529270525,-0.22706149260950537
0.7,0.0,0.3,0.10551418095612877,0.08985050441453393,1.1543717276841134,-0.31057579269231894,-0.3015999852727923
0.7,0.1,0.2,0.10333896348779467,0.0868039008406414,1.2002929434857934,-0.307871362484589,-0.29710768356836004
0.7,0.2,0.1,0.10095672871142018,0.0858066064450913,1.2184549359290822,-0.3058108068292553,-0.2954981653747407
0.7,0.3,0.0,0.09834554108657598,0.08697719386819737,1.2049560117332792,-0.30439849305684397,-0.29451369712053843
0.8,0.0,0.2,0.10852171828227203,0.09836410471792657,1.1155167553503096,-0.3736715671461718,-0.3640111151346457
0.8,0.1,0.1,0.10630002145504219,0.09728324948126787,1.1322836176855318,-0.3707743462384081,-0.36152031967756804
0.8,0.2,0.0,0.10385126413306418,0.09811926188057075,1.1258750979157366,-0.3685206239181543,-0.3596517425556124
0.9,0.0,0.1,0.11117783191347617,0.10946946609140054,1.0560398492905503,-0.4335862680792718,-0.4252829758171731
0.9,0.1,0.0,0.10889388327931503,0.1100280045171257,1.054223976952742,-0.4304947284046058,-0.4225365583079218
1.0,0.0,0.0,0.11344732437384354,0.12255352691018229,0.9902931603047411,-0.49036491572347607,-0.4832259955076602
