Date,Equity,Bonds,Gold
1983-02,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-03,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-04,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-05,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-06,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-07,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-08,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-09,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-10,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-11,0.20950375020972645,0.5949220867853605,0.19557416300491307
1983-12,0.20950375020972645,0.5949220867853605,0.19557416300491307
1984-01,0.20950375020972645,0.5949220867853605,0.19557416300491307
1984-02,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-03,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-04,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-05,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-06,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-07,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-08,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-09,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-10,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-11,0.31862692615770455,0.5364824902075294,0.1448905836347661
1984-12,0.31862692615770455,0.5364824902075294,0.1448905836347661
1985-01,0.31862692615770455,0.5364824902075294,0.1448905836347661
1985-02,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-03,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-04,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-05,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-06,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-07,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-08,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-09,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-10,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-11,0.4100913123263231,0.450187442913512,0.13972124476016476
1985-12,0.4100913123263231,0.450187442913512,0.13972124476016476
1986-01,0.4100913123263231,0.450187442913512,0.13972124476016476
1986-02,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-03,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-04,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-05,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-06,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-07,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-08,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-09,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-10,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-11,0.37652641592705816,0.4841013011049591,0.1393722829679827
1986-12,0.37652641592705816,0.4841013011049591,0.1393722829679827
1987-01,0.37652641592705816,0.4841013011049591,0.1393722829679827
1987-02,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-03,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-04,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-05,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-06,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-07,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-08,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-09,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-10,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-11,0.3826658541740472,0.4743491461659146,0.14298499966003822
1987-12,0.3826658541740472,0.4743491461659146,0.14298499966003822
1988-01,0.3826658541740472,0.4743491461659146,0.14298499966003822
