start,Strategy,XIRR,Worst wealth drop
1988-03,Optimized SIP,0.0921279196013533,-0.026468109569799503
1988-04,Equity SIP,0.20380452919275996,-0.0655122126002573
1988-04,Equal-weight SIP,0.11154077094538739,-0.022225600425328507
1988-04,60/20/20 annual rebal,0.1367260155860864,-0.02306690488167129
1988-04,Risk-parity SIP,0.0823928104691054,-0.021170170251189835
1988-04,Max-Sharpe SIP,0.10443682562602118,-0.029754584999536537
1988-04,Optimized SIP,0.09384522875357384,-0.026105128848501136
1988-05,Equity SIP,0.20769980090136025,-0.06316808634500926
1988-05,Equal-weight SIP,0.11481640165083451,-0.02180053908830215
1988-05,60/20/20 annual rebal,0.1411202369786201,-0.02243051288787201
1988-05,Risk-parity SIP,0.08577747599163774,-0.020804457796539277
1988-05,Max-Sharpe SIP,0.10690491231394271,-0.029388211468393544
1988-05,Optimized SIP,0.09675342299709183,-0.025732885622367196
1988-06,Equity SIP,0.20491532812313737,-0.060583469996641215
1988-06,Equal-weight SIP,0.1122826983400487,-0.021353461453419653
1988-06,60/20/20 annual rebal,0.13807958803289394,-0.022276713338092446
1988-06,Risk-parity SIP,0.0828627174608462,-0.020422656772078218
1988-06,Max-Sharpe SIP,0.10493957537099052,-0.029004106030025234
1988-06,Optimized SIP,0.09427831325487733,-0.025343586498139725
1988-07,Equity SIP,0.20266108158230126,-0.05767943438344014
1988-07,Equal-weight SIP,0.11089719341930522,-0.02088030318143952
1988-07,60/20/20 annual rebal,0.1359331721333498,-0.022060621294466065
1988-07,Risk-parity SIP,0.08191852928809341,-0.020020508101616263
1988-07,Max-Sharpe SIP,0.10437918346965679,-0.028597663412984087
1988-07,Optimized SIP,0.09322951904713998,-0.024932638657184536
1988-08,Equity SIP,0.2084176634668132,-0.05466006122018108
1988-08,Equal-weight SIP,0.11427846856162661,-0.020407290846733206
1988-08,60/20/20 annual rebal,0.13971848663201925,-0.021897993439806585
1988-08,Risk-parity SIP,0.08389492393066811,-0.019614908229482753
1988-08,Max-Sharpe SIP,0.10715727763232546,-0.028188684186172708
1988-08,Optimized SIP,0.09547090864908991,-0.0245185317721881
1988-09,Equity SIP,0.19264927790156458,-0.06708999506269231
1988-09,Equal-weight SIP,0.1051033276795084,-0.03438008061751985
1988-09,60/20/20 annual rebal,0.13001400476191288,-0.04146029998378631
1988-09,Risk-parity SIP,0.07760836828934452,-0.020254619291552478
1988-09,Max-Sharpe SIP,0.10032035548235696,-0.027761101684741663
1988-09,Optimized SIP,0.08916352414908647,-0.02408537365339669
1988-10,Equity SIP,0.1809004166868204,-0.11002483960855458
1988-10,Equal-weight SIP,0.10171640987046633,-0.03806443879551957
1988-10,60/20/20 annual rebal,0.12466043655243138,-0.05562488488483408
1988-10,Risk-parity SIP,0.07804131967194218,-0.020180998482675294
1988-10,Max-Sharpe SIP,0.09930677854192509,-0.027310718609284024
1988-10,Optimized SIP,0.08915039962865702,-0.023629528892061158
1988-11,Equity SIP,0.18089226267309355,-0.10993885456595098
1988-11,Equal-weight SIP,0.10362258628618418,-0.03779948343661321
1988-11,60/20/20 annual rebal,0.1260674850677499,-0.057457230178573626
1988-11,Risk-parity SIP,0.08080965924834863,-0.02010600240688276
1988-11,Max-Sharpe SIP,0.10156558008421442,-0.0268490709660546
1988-11,Optimized SIP,0.09172011189790245,-0.02316134259649205
1988-12,Equity SIP,0.19787418586498898,-0.10985331484781458
1988-12,Equal-weight SIP,0.11072029635387678,-0.037545566325148716
1988-12,60/20/20 annual rebal,0.13503344411549625,-0.057297608327512184
1988-12,Risk-parity SIP,0.08311241234594613,-0.02003029001189105
1988-12,Max-Sharpe SIP,0.10617793571733583,-0.026378840236911394
1988-12,Optimized SIP,0.09492865000681543,-0.022684100313773436
1989-01,Equity SIP,0.20285858874156057,-0.10976313915761793
1989-01,Equal-weight SIP,0.11389293629894413,-0.03727056477779933
1989-01,60/20/20 annual rebal,0.137896487238196,-0.0573991647761708
1989-01,Risk-parity SIP,0.08491623323675565,-0.019952397194654137
1989-01,Max-Sharpe SIP,0.10929434086098959,-0.025885099471701034
1989-01,Optimized SIP,0.09736012463398007,-0.022184998380349485
1989-02,Equity SIP,0.2095248744595477,-0.10967206985377187
1989-02,Equal-weight SIP,0.1165880880812874,-0.037004889725941736
1989-02,60/20/20 annual rebal,0.14143131917403948,-0.05621908944412202
1989-02,Risk-parity SIP,0.08521215364036201,-0.01987268964707123
1989-02,Max-Sharpe SIP,0.11125656643212842,-0.025373736664094038
1989-02,Optimized SIP,0.09839536058061855,-0.021668402630102612
1989-03,Equity SIP,0.2070011676862826,-0.10958118926760263
1989-03,Equal-weight SIP,0.11375500064036992,-0.036753153213283984
