Month,Instalment,Total invested,Equity value,Bonds value,Gold value,Portfolio value,Monthly return (TWR),Equity target weight,Bonds target weight,Gold target weight,Equity actual weight,Bonds actual weight,Gold actual weight,Bought,Sold,Costs
1991-08,10000.000000,1030000.000000,2273034.998352,669963.628006,593369.691651,3536368.318009,0.026534,0.600000,0.200000,0.200000,0.642760,0.189450,0.167791,10000.000000,0.000000,10.000000
1991-09,10000.000000,1040000.000000,2271048.302723,687589.889942,583385.832681,3542024.025346,-0.001225,0.600000,0.200000,0.200000,0.641172,0.194123,0.164704,10000.000000,0.000000,10.000000
1991-10,10000.000000,1050000.000000,2277981.467954,698713.058989,601313.577125,3578008.104067,0.007315,0.600000,0.200000,0.200000,0.636662,0.195280,0.168058,10000.000000,0.000000,10.000000
1991-11,10000.000000,1060000.000000,2284760.903990,710584.426848,605104.998938,3600450.329777,0.003468,0.600000,0.200000,0.200000,0.634576,0.197360,0.168064,10000.000000,0.000000,10.000000
1991-12,10000.000000,1070000.000000,2313601.147797,733986.947898,610852.307893,3658440.403588,0.013292,0.600000,0.200000,0.200000,0.632401,0.200628,0.166971,10000.000000,0.000000,10.000000
1992-01,10000.000000,1080000.000000,2366966.244678,742366.795743,718672.431420,3828005.471840,0.043497,0.600000,0.200000,0.200000,0.618329,0.193930,0.187741,130835.772824,120835.772824,251.671546
1992-02,10000.000000,1090000.000000,2370485.301818,736329.430213,724270.713891,3831085.445923,-0.001803,0.600000,0.200000,0.200000,0.618750,0.192199,0.189051,10000.000000,0.000000,10.000000
1992-03,10000.000000,1100000.000000,2568329.374437,799904.590705,770527.964734,4138761.929875,0.077498,0.600000,0.200000,0.200000,0.620555,0.193271,0.186174,10000.000000,0.000000,10.000000
1992-04,10000.000000,1110000.000000,2628287.985172,825073.081813,775207.486690,4228568.553675,0.019236,0.600000,0.200000,0.200000,0.621555,0.195119,0.183326,10000.000000,0.000000,10.000000
1992-05,10000.000000,1120000.000000,2655763.389624,827115.453252,763136.474230,4246015.317106,0.001757,0.600000,0.200000,0.200000,0.625472,0.194798,0.179730,10000.000000,0.000000,10.000000
1992-06,10000.000000,1130000.000000,2624271.875940,841070.806007,773595.206698,4238937.888645,-0.004013,0.600000,0.200000,0.200000,0.619087,0.198415,0.182497,10000.000000,0.000000,10.000000
1992-07,10000.000000,1140000.000000,2684817.764072,874753.565410,804162.324733,4363733.654215,0.027018,0.600000,0.200000,0.200000,0.615257,0.200460,0.184283,10000.000000,0.000000,10.000000
1992-08,10000.000000,1150000.000000,2706604.442639,894368.945312,780569.747401,4381543.135352,0.001786,0.600000,0.200000,0.200000,0.617729,0.204122,0.178150,10000.000000,0.000000,10.000000
1992-09,10000.000000,1160000.000000,2724024.028038,912732.224340,787468.421659,4424224.674037,0.007442,0.600000,0.200000,0.200000,0.615707,0.206303,0.177990,10000.000000,0.000000,10.000000
1992-10,10000.000000,1170000.000000,2697842.290198,908464.461084,787205.979850,4393512.731132,-0.009181,0.600000,0.200000,0.200000,0.614051,0.206774,0.179175,10000.000000,0.000000,10.000000
1992-11,10000.000000,1180000.000000,2778085.599675,897251.602376,768475.439745,4443812.641797,0.009152,0.600000,0.200000,0.200000,0.625158,0.201910,0.172932,10000.000000,0.000000,10.000000
1992-12,10000.000000,1190000.000000,2926134.798001,926967.818667,784135.865216,4637238.481884,0.041184,0.600000,0.200000,0.200000,0.631008,0.199897,0.169095,10000.000000,0.000000,10.000000
1993-01,10000.000000,1200000.000000,2798372.985315,948105.908930,914777.138006,4661256.032252,0.003016,0.600000,0.200000,0.200000,0.600347,0.203401,0.196251,153791.708871,143791.708871,297.583418
1993-02,10000.000000,1210000.000000,2950836.545380,1012598.325516,948306.364919,4911741.235816,0.051482,0.600000,0.200000,0.200000,0.600772,0.206159,0.193069,10000.000000,0.000000,10.000000
1993-03,10000.000000,1220000.000000,3211129.672965,1106639.442825,1013381.993251,5331151.109041,0.083184,0.600000,0.200000,0.200000,0.602333,0.207580,0.190087,10000.000000,0.000000,10.000000
1993-04,10000.000000,1230000.000000,3141203.939003,1103476.615879,1041443.619784,5286124.174666,-0.010302,0.600000,0.200000,0.200000,0.594236,0.208750,0.197015,10000.000000,0.000000,10.000000
1993-05,10000.000000,1240000.000000,3170307.367874,1105368.579869,1119822.893068,5395498.840810,0.018764,0.600000,0.200000,0.200000,0.587584,0.204869,0.207548,10000.000000,0.000000,10.000000
1993-06,10000.000000,1250000.000000,3209427.235354,1121474.391954,1139108.009223,5470009.636531,0.011934,0.600000,0.200000,0.200000,0.586732,0.205022,0.208246,10000.000000,0.000000,10.000000
1993-07,10000.000000,1260000.000000,3210453.991942,1139162.059995,1199866.126802,5549482.178739,0.012677,0.600000,0.200000,0.200000,0.578514,0.205274,0.216212,10000.000000,0.000000,10.000000
1993-08,10000.000000,1270000.000000,3274411.047594,1158266.463740,1162458.535282,5595136.046616,0.006413,0.600000,0.200000,0.200000,0.585225,0.207013,0.207762,10000.000000,0.000000,10.000000
1993-09,10000.000000,1280000.000000,3321204.152165,1192719.378971,1089520.540705,5603444.071842,-0.000302,0.600000,0.200000,0.200000,0.592708,0.212855,0.194438,10000.000000,0.000000,10.000000
1993-10,10000.000000,1290000.000000,3360774.379670,1200021.508514,1116617.771640,5677413.659824,0.011396,0.600000,0.200000,0.200000,0.591955,0.211368,0.196677,10000.000000,0.000000,10.000000
1993-11,10000.000000,1300000.000000,3359381.096622,1169590.065698,1146738.589173,5675709.751494,-0.002058,0.600000,0.200000,0.200000,0.591887,0.206069,0.202043,10000.000000,0.000000,10.000000
1993-12,10000.000000,1310000.000000,3395934.197675,1173038.138164,1176623.217309,5745595.553149,0.010533,0.600000,0.200000,0.200000,0.591050,0.204163,0.204787,10000.000000,0.000000,10.000000
1994-01,10000.000000,1320000.000000,3513234.588056,1158353.146061,1163118.432501,5834706.166617,0.013745,0.600000,0.200000,0.200000,0.602127,0.198528,0.199345,61423.134214,51423.134214,112.846268
1994-02,10000.000000,1330000.000000,3517559.924596,1147336.789774,1150388.807996,5815285.522367,-0.005034,0.600000,0.200000,0.200000,0.604882,0.197297,0.197822,10000.000000,0.000000,10.000000
1994-03,10000.000000,1340000.000000,3469607.631784,1111446.534792,1157160.511518,5738214.678094,-0.014947,0.600000,0.200000,0.200000,0.604649,0.193692,0.201659,10000.000000,0.000000,10.000000
1994-04,10000.000000,1350000.000000,3356803.264042,1080058.184187,1137183.933258,5574045.381487,-0.030300,0.600000,0.200000,0.200000,0.602220,0.193766,0.204014,10000.000000,0.000000,10.000000
1994-05,10000.000000,1360000.000000,3396651.631436,1071869.898762,1150681.911617,5619203.441815,0.006296,0.600000,0.200000,0.200000,0.604472,0.190751,0.204777,10000.000000,0.000000,10.000000
1994-06,10000.000000,1370000.000000,3441347.890175,1086650.628376,1168145.600205,5696144.118757,0.011892,0.600000,0.200000,0.200000,0.604154,0.190770,0.205077,10000.000000,0.000000,10.000000
1994-07,10000.000000,1380000.000000,3428569.348672,1079634.045038,1166810.875387,5675014.269096,-0.005455,0.600000,0.200000,0.200000,0.604152,0.190243,0.205605,10000.000000,0.000000,10.000000
1994-08,10000.000000,1390000.000000,3540001.721800,1092619.145408,1153493.449951,5786114.317160,0.017784,0.600000,0.200000,0.200000,0.611810,0.188835,0.199355,10000.000000,0.000000,10.000000
1994-09,10000.000000,1400000.000000,3574937.310826,1084540.505949,1191965.457045,5851443.273819,0.009546,0.600000,0.200000,0.200000,0.610950,0.185346,0.203705,10000.000000,0.000000,10.000000
1994-10,10000.000000,1410000.000000,3565065.706781,1072507.320259,1187883.125527,5825456.152567,-0.006140,0.600000,0.200000,0.200000,0.611981,0.184107,0.203912,10000.000000,0.000000,10.000000
1994-11,10000.000000,1420000.000000,3560277.701233,1066159.934547,1172374.377943,5798812.013723,-0.006280,0.600000,0.200000,0.200000,0.613967,0.183858,0.202175,10000.000000,0.000000,10.000000
1994-12,10000.000000,1430000.000000,3529174.919718,1086002.947782,1158911.215694,5774089.083195,-0.005978,0.600000,0.200000,0.200000,0.611209,0.188082,0.200709,10000.000000,0.000000,10.000000
1995-01,10000.000000,1440000.000000,3553639.921063,1166097.833658,1156206.021305,5875943.776026,0.015881,0.600000,0.200000,0.200000,0.604778,0.198453,0.196769,78814.868856,68814.868856,147.629738
1995-02,10000.000000,1450000.000000,3696274.619964,1200945.647981,1152308.818088,6049529.086033,0.027793,0.600000,0.200000,0.200000,0.611002,0.198519,0.190479,10000.000000,0.000000,10.000000
