start,Strategy,XIRR,Worst wealth drop
2010-10,Risk-parity SIP,0.07327715984601943,0.0
2010-10,Max-Sharpe SIP,0.07094338944504544,0.0
2010-10,Optimized SIP,0.07212533815308339,0.0
2010-11,Equity SIP,0.12061354117426795,-0.05540258427321232
2010-11,Equal-weight SIP,0.06748587085529589,-0.004933863933809124
2010-11,60/20/20 annual rebal,0.09015271638347931,-0.01808354262744083
2010-11,Risk-parity SIP,0.07460405873283632,0.0
2010-11,Max-Sharpe SIP,0.07230555530097982,0.0
2010-11,Optimized SIP,0.07346014987118028,0.0
2010-12,Equity SIP,0.11234285368742558,-0.054937732319872534
2010-12,Equal-weight SIP,0.058152129370135495,-0.0046299079290086365
2010-12,60/20/20 annual rebal,0.08032032112305657,-0.016267927362899393
2010-12,Risk-parity SIP,0.06926846488577275,0.0
2010-12,Max-Sharpe SIP,0.06684671609387309,0.0
2010-12,Optimized SIP,0.06805287063016771,0.0
2011-01,Equity SIP,0.11109054779385953,-0.05444158045392755
2011-01,Equal-weight SIP,0.05647987667728531,-0.004306249492362801
2011-01,60/20/20 annual rebal,0.07994795759415324,-0.015306176105426728
2011-01,Risk-parity SIP,0.06800327830087644,0.0
2011-01,Max-Sharpe SIP,0.06555936941231623,0.0
2011-01,Optimized SIP,0.06677077384025303,0.0
2011-02,Equity SIP,0.08978365388932277,-0.05394829643235377
2011-02,Equal-weight SIP,0.05652771350280824,-0.003983601278770066
2011-02,60/20/20 annual rebal,0.07156131803947723,-0.015520116225151481
2011-02,Risk-parity SIP,0.0702405786892298,0.0
2011-02,Max-Sharpe SIP,0.06827300666117228,0.0
2011-02,Optimized SIP,0.06925086955780516,0.0
2011-03,Equity SIP,0.05612932490784839,-0.0950756972901301
2011-03,Equal-weight SIP,0.0565737511263063,-0.003602008348732477
2011-03,60/20/20 annual rebal,0.06094449207162209,-0.01417234321835592
2011-03,Risk-parity SIP,0.07333595831322326,0.0
2011-03,Max-Sharpe SIP,0.07206086740485357,0.0
2011-03,Optimized SIP,0.07269702007992797,0.0
2011-04,Equity SIP,0.09501110872142546,-0.09457572637146905
2011-04,Equal-weight SIP,0.06589330577942912,-0.003190869813503805
2011-04,60/20/20 annual rebal,0.08504468579474177,-0.01322725441583461
2011-04,Risk-parity SIP,0.07530427285146632,0.0
2011-04,Max-Sharpe SIP,0.07356328679169279,0.0
2011-04,Optimized SIP,0.07443432249313553,0.0
2011-05,Equity SIP,0.09898517131267785,-0.09410023913798626
2011-05,Equal-weight SIP,0.07198348722538045,-0.002796828089619119
2011-05,60/20/20 annual rebal,0.08474198649234276,-0.014813113028754543
2011-05,Risk-parity SIP,0.07837730369325932,0.0
2011-05,Max-Sharpe SIP,0.076778283183167,0.0
2011-05,Optimized SIP,0.07757876761432479,0.0
2011-06,Equity SIP,0.11260225134561984,-0.09359878917593778
2011-06,Equal-weight SIP,0.0707769575598511,-0.002382526448207689
2011-06,60/20/20 annual rebal,0.08752878025385044,-0.0161369241149526
2011-06,Risk-parity SIP,0.07597641221013138,0.0
2011-06,Max-Sharpe SIP,0.07407897490336884,0.0
2011-06,Optimized SIP,0.07502867394008131,0.0
2011-07,Equity SIP,0.11641642071957804,-0.09305890766371339
2011-07,Equal-weight SIP,0.08185677133981403,-0.001932430828194387
2011-07,60/20/20 annual rebal,0.09633124140768866,-0.013619883378055198
2011-07,Risk-parity SIP,0.08206414523055301,0.0
2011-07,Max-Sharpe SIP,0.08046992385100009,0.0
2011-07,Optimized SIP,0.08126791313708104,0.0
2011-08,Equity SIP,0.13072332328479097,-0.09250478139512408
2011-08,Equal-weight SIP,0.08828381809303155,-0.0014625883853907062
2011-08,60/20/20 annual rebal,0.1058587867501913,-0.012667494106222366
2011-08,Risk-parity SIP,0.08429168859486451,0.0
2011-08,Max-Sharpe SIP,0.08262652591330753,0.0
2011-08,Optimized SIP,0.08345992080123404,0.0
2011-09,Equity SIP,0.13469556799934815,-0.09190898975878559
2011-09,Equal-weight SIP,0.08532642327645905,-0.0009596531119657747
2011-09,60/20/20 annual rebal,0.10661711827183609,-0.012076453096762307
2011-09,Risk-parity SIP,0.08173730025698794,0.0
2011-09,Max-Sharpe SIP,0.07992645198744805,0.0
2011-09,Optimized SIP,0.08083228507609264,0.0
2011-10,Equity SIP,0.12279008177819287,-0.09122478076924478
2011-10,Equal-weight SIP,0.08051923403233228,-0.0003934498626402272
2011-10,60/20/20 annual rebal,0.09924598017249966,-0.011520049892003392
2011-10,Risk-parity SIP,0.0795877713659301,0.0
2011-10,Max-Sharpe SIP,0.07791449651667004,0.0
2011-10,Optimized SIP,0.07875172744723231,0.0
2011-11,Equity SIP,0.11965029682514183,-0.09049687631739611
2011-11,Equal-weight SIP,0.07526726196733476,0.0
2011-11,60/20/20 annual rebal,0.09350822726810758,-0.01079039288572814
2011-11,Risk-parity SIP,0.07648553411945888,0.0
2011-11,Max-Sharpe SIP,0.0747557558581406,0.0
2011-11,Optimized SIP,0.07562109798625587,0.0
2011-12,Equity SIP,0.09732160667136659,-0.08978670099171615
2011-12,Equal-weight SIP,0.060673267386790714,-0.016805857078869613
2011-12,60/20/20 annual rebal,0.07559998735505623,-0.02381801479144141
2011-12,Risk-parity SIP,0.06953309465402385,0.0
2011-12,Max-Sharpe SIP,0.06783772756345266,0.0
2011-12,Optimized SIP,0.0686855627166837,0.0
2012-01,Equity SIP,0.09158206020834586,-0.08896220958820955
2012-01,Equal-weight SIP,0.05538964736683188,-0.016542671819475774
2012-01,60/20/20 annual rebal,0.07038320296521304,-0.024041580419131847
2012-01,Risk-parity SIP,0.06664171960561031,0.0
2012-01,Max-Sharpe SIP,0.064929129299904,0.0
2012-01,Optimized SIP,0.06578577249776528,0.0
2012-02,Equity SIP,0.10526134128728996,-0.08804993990919974
2012-02,Equal-weight SIP,0.06524613519961979,-0.01623930046702249
2012-02,60/20/20 annual rebal,0.08082015651372138,-0.023748127790806484
2012-02,Risk-parity SIP,0.07113003236905603,0.0
2012-02,Max-Sharpe SIP,0.0694844989522872,0.0
2012-02,Optimized SIP,0.07030759945454565,0.0
2012-03,Equity SIP,0.11646732858690632,-0.08719103568443543
2012-03,Equal-weight SIP,0.07175283499243562,-0.015960517818075615
2012-03,60/20/20 annual rebal,0.09057318442844749,-0.023530034140161527
2012-03,Risk-parity SIP,0.0736686607775014,0.0
2012-03,Max-Sharpe SIP,0.07202720667795087,0.0
2012-03,Optimized SIP,0.0728494774862793,0.0
2012-04,Equity SIP,0.12621850160071743,-0.08631576942206798
2012-04,Equal-weight SIP,0.07179139930074337,-0.015672907150287463
2012-04,60/20/20 annual rebal,0.09915230859921303,-0.02352514166725017
2012-04,Risk-parity SIP,0.07255494852099904,0.0
2012-04,Max-Sharpe SIP,0.07071603372178849,0.0
2012-04,Optimized SIP,0.07163758246947632,0.0
2012-05,Equity SIP,0.12817295418624633,-0.08537541485558564
2012-05,Equal-weight SIP,0.0728955550706998,-0.015370299035455393
2012-05,60/20/20 annual rebal,0.09537391361966623,-0.022642985814834482
2012-05,Risk-parity SIP,0.07269482553016775,0.0
2012-05,Max-Sharpe SIP,0.07087851214134734,0.0
2012-05,Optimized SIP,0.07178697383350906,0.0
2012-06,Equity SIP,0.1377874986586755,-0.08437065498816654
2012-06,Equal-weight SIP,0.07706198673024517,-0.015056702019648927
2012-06,60/20/20 annual rebal,0.10093407613724548,-0.022122779667831494
2012-06,Risk-parity SIP,0.074067810477466,0.0
2012-06,Max-Sharpe SIP,0.07220636905455508,0.0
2012-06,Optimized SIP,0.07313739296336283,0.0
2012-07,Equity SIP,0.12878553609162502,-0.08323222825091847
2012-07,Equal-weight SIP,0.07131589080918807,-0.014710430800817575
2012-07,60/20/20 annual rebal,0.09312966790782383,-0.02171485647433058
2012-07,Risk-parity SIP,0.07124366551591338,0.0
2012-07,Max-Sharpe SIP,0.06941921770545122,0.0
2012-07,Optimized SIP,0.07033203609965145,0.0
2012-08,Equity SIP,0.14766770756021425,-0.08210120111169272
2012-08,Equal-weight SIP,0.08107963011492349,-0.014370743033155442
2012-08,60/20/20 annual rebal,0.10751771096636012,-0.021096246061707458
2012-08,Risk-parity SIP,0.0750842535516873,0.0
2012-08,Max-Sharpe SIP,0.07320331406840426,0.0
2012-08,Optimized SIP,0.07414420491847623,0.0
2012-09,Equity SIP,0.13670356379230714,-0.08088512656472135
2012-09,Equal-weight SIP,0.08085273531218871,-0.014012816023420971
2012-09,60/20/20 annual rebal,0.10507923854572487,-0.020537476999224258
2012-09,Risk-parity SIP,0.07571406296530812,0.0
2012-09,Max-Sharpe SIP,0.07411900101820106,0.0
2012-09,Optimized SIP,0.07492186840295145,0.0
2012-10,Equity SIP,0.12697428680406916,-0.07959441353323149
2012-10,Equal-weight SIP,0.07558466701481828,-0.013648044538470128
2012-10,60/20/20 annual rebal,0.0967902283854684,-0.0201717911129079
2012-10,Risk-parity SIP,0.07324745854335041,0.0
2012-10,Max-Sharpe SIP,0.07171173992164862,0.0
2012-10,Optimized SIP,0.07248116309305006,0.0
2012-11,Equity SIP,0.14530449565019365,-0.07832504061042311
2012-11,Equal-weight SIP,0.08093670512906741,-0.0132912331970243
2012-11,60/20/20 annual rebal,0.10625867799043663,-0.01989239837758283
2012-11,Risk-parity SIP,0.07454772553672209,0.0
2012-11,Max-Sharpe SIP,0.07276890926484723,0.0
2012-11,Optimized SIP,0.07365974132753457,0.0
2012-12,Equity SIP,0.1369244460436263,-0.07695119456181976
2012-12,Equal-weight SIP,0.07766425072515838,-0.012908840697680946
2012-12,60/20/20 annual rebal,0.10154953214336715,-0.019608997952594076
2012-12,Risk-parity SIP,0.07310851845475987,0.0
2012-12,Max-Sharpe SIP,0.0714542433519454,0.0
2012-12,Optimized SIP,0.07228382499791383,0.0
2013-01,Equity SIP,0.14511717720194564,-0.07554928827158858
2013-01,Equal-weight SIP,0.0820961421090681,-0.012522828188195056
2013-01,60/20/20 annual rebal,0.10771489686403131,-0.01967446283887675
2013-01,Risk-parity SIP,0.07472052937897278,0.0
2013-01,Max-Sharpe SIP,0.07305218155646974,0.0
2013-01,Optimized SIP,0.07388718398162532,0.0
2013-02,Equity SIP,0.16001905680910997,-0.07405823036939652
2013-02,Equal-weight SIP,0.09076019453962368,-0.012116057158219284
2013-02,60/20/20 annual rebal,0.11804589412058726,-0.01923499792064365
2013-02,Risk-parity SIP,0.07820052518716143,0.0
2013-02,Max-Sharpe SIP,0.07651347553187746,0.0
2013-02,Optimized SIP,0.0773529405274064,0.0
2013-03,Equity SIP,0.13596812423541127,-0.07249765143285558
2013-03,Equal-weight SIP,0.08059223047026814,-0.011686267912047854
2013-03,60/20/20 annual rebal,0.10430915578159353,-0.018848147586023933
2013-03,Risk-parity SIP,0.074126570526546,0.0
2013-03,Max-Sharpe SIP,0.07262437863567263,0.0
2013-03,Optimized SIP,0.07336822458271368,0.0
2013-04,Equity SIP,0.11690759177700767,-0.07072177902858146
2013-04,Equal-weight SIP,0.07519840986206654,-0.011204522860436938
2013-04,60/20/20 annual rebal,0.09700630116734382,-0.02242619954826619
2013-04,Risk-parity SIP,0.07229811876670382,0.0
2013-04,Max-Sharpe SIP,0.07103384196314132,0.0
2013-04,Optimized SIP,0.07165813401071128,0.0
2013-05,Equity SIP,0.13704274595323376,-0.06880237748251761
2013-05,Equal-weight SIP,0.08317970525447563,-0.010699280424679714
2013-05,60/20/20 annual rebal,0.10500119241077781,-0.02205942329850541
2013-05,Risk-parity SIP,0.07512133139239707,0.0
2013-05,Max-Sharpe SIP,0.07374666652095531,0.0
2013-05,Optimized SIP,0.0744265073088638,0.0
2013-06,Equity SIP,0.13288338973143152,-0.06681540934253627
2013-06,Equal-weight SIP,0.0822277379456251,-0.010152513403377417
2013-06,60/20/20 annual rebal,0.10284357229932678,-0.02127512351478167
2013-06,Risk-parity SIP,0.07464111905210136,0.0
2013-06,Max-Sharpe SIP,0.0733409131244358,0.0
