Month,Instalment,Total invested,Equity value,Bonds value,Gold value,Portfolio value,Monthly return (TWR),Equity target weight,Bonds target weight,Gold target weight,Equity actual weight,Bonds actual weight,Gold actual weight,Bought,Sold,Costs
1993-06,10000.000000,1250000.000000,918190.305001,833186.357431,412322.073248,2163698.735680,0.010480,0.333333,0.333333,0.333333,0.424361,0.385075,0.190564,10000.000000,0.000000,10.000000
1993-07,10000.000000,1260000.000000,922081.562602,850028.710184,438000.456083,2210110.728869,0.016751,0.333333,0.333333,0.333333,0.417211,0.384609,0.198180,10000.000000,0.000000,10.000000
1993-08,10000.000000,1270000.000000,941720.777042,865813.372272,426695.795832,2234229.945147,0.006360,0.333333,0.333333,0.333333,0.421497,0.387522,0.190981,10000.000000,0.000000,10.000000
1993-09,10000.000000,1280000.000000,957855.060858,894436.349394,402795.937560,2255087.347812,0.004838,0.333333,0.333333,0.333333,0.424753,0.396630,0.178617,10000.000000,0.000000,10.000000
1993-10,10000.000000,1290000.000000,973121.163948,903829.579014,416423.666391,2293374.409352,0.012488,0.333333,0.333333,0.333333,0.424318,0.394105,0.181577,10000.000000,0.000000,10.000000
1993-11,10000.000000,1300000.000000,976523.931218,884692.483437,431286.914070,2292503.328725,-0.004720,0.333333,0.333333,0.333333,0.425964,0.385907,0.188129,10000.000000,0.000000,10.000000
1993-12,10000.000000,1310000.000000,988546.068859,888937.288621,445077.089900,2322560.447380,0.008711,0.333333,0.333333,0.333333,0.425628,0.382740,0.191632,10000.000000,0.000000,10.000000
1994-01,10000.000000,1320000.000000,1009092.912224,897891.717938,453091.616443,2360076.246605,0.011796,0.333333,0.333333,0.333333,0.427568,0.380450,0.191982,10000.000000,0.000000,10.000000
1994-02,10000.000000,1330000.000000,1011655.560295,890861.070635,450526.084167,2353042.715097,-0.007187,0.333333,0.333333,0.333333,0.429935,0.378600,0.191465,10000.000000,0.000000,10.000000
1994-03,10000.000000,1340000.000000,1000533.064957,865654.645486,456233.713154,2322421.423597,-0.017190,0.333333,0.333333,0.333333,0.430815,0.372738,0.196447,10000.000000,0.000000,10.000000
1994-04,10000.000000,1350000.000000,970269.084088,843553.594068,451187.586245,2265010.264401,-0.028902,0.333333,0.333333,0.333333,0.428373,0.372428,0.199199,10000.000000,0.000000,10.000000
1994-05,10000.000000,1360000.000000,983901.162276,839338.559493,459341.403814,2282581.125583,0.003328,0.333333,0.333333,0.333333,0.431048,0.367715,0.201238,10000.000000,0.000000,10.000000
1994-06,10000.000000,1370000.000000,998169.618018,852451.561475,468744.539662,2319365.719154,0.011683,0.333333,0.333333,0.333333,0.430363,0.367537,0.202100,10000.000000,0.000000,10.000000
1994-07,10000.000000,1380000.000000,996302.125755,848913.918926,470852.853626,2316068.898306,-0.005708,0.333333,0.333333,0.333333,0.430169,0.366532,0.203298,10000.000000,0.000000,10.000000
1994-08,10000.000000,1390000.000000,1030440.573668,861002.044587,468025.914109,2359468.532364,0.014359,0.333333,0.333333,0.333333,0.436726,0.364914,0.198361,10000.000000,0.000000,10.000000
1994-09,10000.000000,1400000.000000,1042220.248311,856385.842090,486242.225425,2384848.315826,0.006491,0.333333,0.333333,0.333333,0.437017,0.359094,0.203888,10000.000000,0.000000,10.000000
1994-10,10000.000000,1410000.000000,1040906.904093,848605.283307,487075.690819,2376587.878219,-0.007625,0.333333,0.333333,0.333333,0.437984,0.357069,0.204947,10000.000000,0.000000,10.000000
1994-11,10000.000000,1420000.000000,1040373.400598,844741.954882,482862.244430,2367977.599910,-0.007798,0.333333,0.333333,0.333333,0.439351,0.356736,0.203913,10000.000000,0.000000,10.000000
1994-12,10000.000000,1430000.000000,1032997.027306,862366.123367,479862.889844,2375226.040518,-0.001157,0.333333,0.333333,0.333333,0.434905,0.363067,0.202028,10000.000000,0.000000,10.000000
1995-01,10000.000000,1440000.000000,1061728.169706,873102.210015,483194.197390,2418024.577111,0.013751,0.333333,0.333333,0.333333,0.439089,0.361081,0.199830,10000.000000,0.000000,10.000000
1995-02,10000.000000,1450000.000000,1105732.648937,900909.985210,483958.112257,2490600.746404,0.025772,0.333333,0.333333,0.333333,0.443962,0.361724,0.194314,10000.000000,0.000000,10.000000
1995-03,10000.000000,1460000.000000,1137433.226851,926963.246161,493752.222574,2558148.695587,0.023014,0.333333,0.333333,0.333333,0.444631,0.362357,0.193012,10000.000000,0.000000,10.000000
1995-04,10000.000000,1470000.000000,1177443.928719,945051.385007,508795.014810,2631290.328537,0.024586,0.333333,0.333333,0.333333,0.447478,0.359159,0.193363,10000.000000,0.000000,10.000000
1995-05,10000.000000,1480000.000000,1220302.230804,983256.677192,504267.691188,2707826.599185,0.025191,0.333333,0.333333,0.333333,0.450657,0.363117,0.186226,10000.000000,0.000000,10.000000
1995-06,10000.000000,1490000.000000,1262523.220750,1025329.321775,511554.476075,2799407.018599,0.030017,0.333333,0.333333,0.333333,0.450997,0.366267,0.182737,10000.000000,0.000000,10.000000
1995-07,10000.000000,1500000.000000,1310757.896548,1025688.977362,512231.924829,2848678.798739,0.013979,0.333333,0.333333,0.333333,0.460128,0.360058,0.179814,10000.000000,0.000000,10.000000
1995-08,10000.000000,1510000.000000,1320829.526928,1018781.219990,512892.139948,2852502.886866,-0.002160,0.333333,0.333333,0.333333,0.463042,0.357153,0.179804,10000.000000,0.000000,10.000000
1995-09,10000.000000,1520000.000000,1373385.988352,1049353.306641,514879.335681,2937618.630673,0.026241,0.333333,0.333333,0.333333,0.467517,0.357212,0.175271,10000.000000,0.000000,10.000000
