Month,Instalment,Total invested,Equity value,Bonds value,Gold value,Portfolio value,Monthly return (TWR),Equity target weight,Bonds target weight,Gold target weight,Equity actual weight,Bonds actual weight,Gold actual weight,Bought,Sold,Costs
1983-12,10000.000000,110000.000000,24038.873229,65116.261221,25079.250448,114234.384898,0.014764,0.211570,0.571396,0.217034,0.210435,0.570023,0.219542,10000.000000,0.000000,10.000000
1984-01,10000.000000,120000.000000,27270.712475,73894.715632,26334.381657,127499.809764,0.026284,0.211570,0.571396,0.217034,0.213888,0.579567,0.206544,10000.000000,0.000000,10.000000
1984-02,10000.000000,130000.000000,35456.851891,74082.588691,27469.991584,137009.432167,-0.003566,0.297444,0.529956,0.172601,0.258791,0.540712,0.200497,10000.000000,0.000000,10.000000
1984-03,10000.000000,140000.000000,42362.677908,75706.248388,27961.208492,146030.134788,-0.006661,0.297444,0.529956,0.172601,0.290095,0.518429,0.191476,10000.000000,0.000000,10.000000
1984-04,10000.000000,150000.000000,46718.140921,82260.079316,27303.115565,156281.335802,0.001610,0.297444,0.529956,0.172601,0.298936,0.526359,0.174705,10000.000000,0.000000,10.000000
1984-05,10000.000000,160000.000000,50228.701299,86885.509234,28913.757706,166027.968239,-0.001524,0.297444,0.529956,0.172601,0.302532,0.523319,0.174150,10000.000000,0.000000,10.000000
1984-06,10000.000000,170000.000000,51606.965219,93972.387123,30591.366441,176170.718784,0.000811,0.297444,0.529956,0.172601,0.292937,0.533417,0.173646,10000.000000,0.000000,10.000000
1984-07,10000.000000,180000.000000,56394.786685,103642.607286,30403.786902,190441.180874,0.022938,0.297444,0.529956,0.172601,0.296127,0.544224,0.159649,10000.000000,0.000000,10.000000
1984-08,10000.000000,190000.000000,66163.126728,112979.101424,35156.465764,214298.693916,0.069135,0.297444,0.529956,0.172601,0.308743,0.527204,0.164054,10000.000000,0.000000,10.000000
1984-09,10000.000000,200000.000000,69421.603714,124629.428101,38811.857506,232862.889322,0.038182,0.297444,0.529956,0.172601,0.298122,0.535205,0.166673,10000.000000,0.000000,10.000000
1984-10,10000.000000,210000.000000,72958.716179,134556.526725,42636.868675,250152.111579,0.030014,0.297444,0.529956,0.172601,0.291657,0.537899,0.170444,10000.000000,0.000000,10.000000
1984-11,10000.000000,220000.000000,78708.862881,144604.389644,45225.593783,268538.846308,0.032238,0.297444,0.529956,0.172601,0.293100,0.538486,0.168414,10000.000000,0.000000,10.000000
1984-12,10000.000000,230000.000000,83718.578177,152285.539065,45779.119061,281783.236303,0.011648,0.297444,0.529956,0.172601,0.297103,0.540435,0.162462,10000.000000,0.000000,10.000000
1985-01,10000.000000,240000.000000,93223.843871,161279.621530,48923.889383,303427.354784,0.039907,0.297444,0.529956,0.172601,0.307236,0.531526,0.161238,10000.000000,0.000000,10.000000
1985-02,10000.000000,250000.000000,128943.519823,150746.370519,48092.443340,327782.333683,0.045800,0.379618,0.468596,0.151785,0.393382,0.459898,0.146721,25758.943009,15758.943009,41.517886
1985-03,10000.000000,260000.000000,127724.132449,155389.820304,53367.955301,336481.908053,-0.003850,0.379618,0.468596,0.151785,0.379587,0.461807,0.158606,10000.000000,0.000000,10.000000
1985-04,10000.000000,270000.000000,127845.831498,161516.020495,53584.241250,342946.093243,-0.010205,0.379618,0.468596,0.151785,0.372787,0.470966,0.156247,10000.000000,0.000000,10.000000
1985-05,10000.000000,280000.000000,138748.517740,174087.786169,52197.811667,365034.115576,0.034249,0.379618,0.468596,0.151785,0.380097,0.476908,0.142994,10000.000000,0.000000,10.000000
1985-06,10000.000000,290000.000000,145240.326444,183904.808764,56829.208786,385974.343994,0.029171,0.379618,0.468596,0.151785,0.376295,0.476469,0.147236,10000.000000,0.000000,10.000000
1985-07,10000.000000,300000.000000,148639.132579,179317.734098,58125.164313,386082.030989,-0.024982,0.379618,0.468596,0.151785,0.384994,0.464455,0.150551,10000.000000,0.000000,10.000000
1985-08,10000.000000,310000.000000,145941.672052,184887.819625,61887.862461,392717.354137,-0.008495,0.379618,0.468596,0.151785,0.371620,0.470791,0.157589,10000.000000,0.000000,10.000000
1985-09,10000.000000,320000.000000,152374.573344,193228.795046,61733.361273,407336.729663,0.011471,0.379618,0.468596,0.151785,0.374075,0.474371,0.151554,10000.000000,0.000000,10.000000
1985-10,10000.000000,330000.000000,159570.270823,197294.827740,63445.751049,420310.849612,0.007126,0.379618,0.468596,0.151785,0.379648,0.469402,0.150950,10000.000000,0.000000,10.000000
1985-11,10000.000000,340000.000000,174818.953781,210342.943952,64875.986439,450037.884173,0.045844,0.379618,0.468596,0.151785,0.388454,0.467389,0.144157,10000.000000,0.000000,10.000000
1985-12,10000.000000,350000.000000,184851.095862,225351.297222,70033.524931,480235.918015,0.043905,0.379618,0.468596,0.151785,0.384917,0.469251,0.145832,10000.000000,0.000000,10.000000
1986-01,10000.000000,360000.000000,188900.213876,234261.916919,80785.997071,503948.127866,0.027971,0.379618,0.468596,0.151785,0.374841,0.464853,0.160306,10000.000000,0.000000,10.000000
1986-02,10000.000000,370000.000000,201724.608109,253982.681583,82198.516055,537905.805747,0.046615,0.331126,0.497761,0.171113,0.375018,0.472169,0.152812,10000.000000,0.000000,10.000000
1986-03,10000.000000,380000.000000,212790.313792,276559.868038,87211.884751,576562.066581,0.052301,0.331126,0.497761,0.171113,0.369067,0.479671,0.151262,10000.000000,0.000000,10.000000
1986-04,10000.000000,390000.000000,220473.783811,295697.079241,90989.024202,607159.887255,0.035116,0.331126,0.497761,0.171113,0.363123,0.487017,0.149860,10000.000000,0.000000,10.000000
1986-05,10000.000000,400000.000000,222850.641519,295216.886037,97720.071707,615787.599263,-0.002224,0.331126,0.497761,0.171113,0.361895,0.479413,0.158691,10000.000000,0.000000,10.000000
1986-06,10000.000000,410000.000000,232279.684761,304864.050150,102749.911353,639893.646264,0.022541,0.331126,0.497761,0.171113,0.362997,0.476429,0.160573,10000.000000,0.000000,10.000000
1986-07,10000.000000,420000.000000,226440.389380,322286.397970,106638.534694,655365.322044,0.008419,0.331126,0.497761,0.171113,0.345518,0.491766,0.162716,10000.000000,0.000000,10.000000
1986-08,10000.000000,430000.000000,232694.169184,334358.266168,120938.983058,687991.418410,0.034006,0.331126,0.497761,0.171113,0.338222,0.485992,0.175786,10000.000000,0.000000,10.000000
1986-09,10000.000000,440000.000000,228944.119718,342681.380098,135252.632624,706878.132440,0.012732,0.331126,0.497761,0.171113,0.323881,0.484781,0.191338,10000.000000,0.000000,10.000000
1986-10,10000.000000,450000.000000,235636.426860,356388.577121,139063.482045,731088.486025,0.019823,0.331126,0.497761,0.171113,0.322309,0.487477,0.190214,10000.000000,0.000000,10.000000
1986-11,10000.000000,460000.000000,252897.413413,375322.630384,132845.510081,761065.553878,0.026956,0.331126,0.497761,0.171113,0.332294,0.493154,0.174552,10000.000000,0.000000,10.000000
1986-12,10000.000000,470000.000000,260913.739492,391339.292527,131230.932107,783483.964126,0.016106,0.331126,0.497761,0.171113,0.333017,0.499486,0.167497,10000.000000,0.000000,10.000000
1987-01,10000.000000,480000.000000,277734.866693,394528.453856,140393.372623,812656.693172,0.024163,0.331126,0.497761,0.171113,0.341762,0.485480,0.172759,10000.000000,0.000000,10.000000
1987-02,10000.000000,490000.000000,296417.951306,397779.380351,143600.810763,837798.142421,0.018406,0.325806,0.490715,0.183479,0.353806,0.474791,0.171403,10000.000000,0.000000,10.000000
1987-03,10000.000000,500000.000000,306106.276916,401949.117418,148904.665905,856960.060238,0.010807,0.325806,0.490715,0.183479,0.357200,0.469041,0.173759,10000.000000,0.000000,10.000000
1987-04,10000.000000,510000.000000,300919.284861,386841.076305,161322.473081,849082.834247,-0.020621,0.325806,0.490715,0.183479,0.354405,0.455599,0.189996,10000.000000,0.000000,10.000000
1987-05,10000.000000,520000.000000,297942.688999,379631.671882,167460.103799,845034.464680,-0.016353,0.325806,0.490715,0.183479,0.352581,0.449250,0.198170,10000.000000,0.000000,10.000000
1987-06,10000.000000,530000.000000,315540.251933,403221.049160,166026.820227,884788.121320,0.034798,0.325806,0.490715,0.183479,0.356628,0.455726,0.187646,10000.000000,0.000000,10.000000
1987-07,10000.000000,540000.000000,329844.277643,420419.830639,168672.674429,918936.782711,0.026988,0.325806,0.490715,0.183479,0.358941,0.457507,0.183552,10000.000000,0.000000,10.000000
1987-08,10000.000000,550000.000000,353087.703396,426621.313807,173861.193008,953570.210212,0.026518,0.325806,0.490715,0.183479,0.370280,0.447394,0.182327,10000.000000,0.000000,10.000000
1987-09,10000.000000,560000.000000,339979.455560,417959.731689,172855.201221,930794.388470,-0.034015,0.325806,0.490715,0.183479,0.365257,0.449036,0.185707,10000.000000,0.000000,10.000000
1987-10,10000.000000,570000.000000,300819.460806,430242.830038,175399.219102,906461.509947,-0.036493,0.325806,0.490715,0.183479,0.331861,0.474640,0.193499,10000.000000,0.000000,10.000000
1987-11,10000.000000,580000.000000,262373.519278,460132.206628,175570.659154,898076.385060,-0.020061,0.325806,0.490715,0.183479,0.292151,0.512353,0.195496,10000.000000,0.000000,10.000000
1987-12,10000.000000,590000.000000,267956.270728,458320.270856,181792.905666,908069.447250,-0.000008,0.325806,0.490715,0.183479,0.295083,0.504719,0.200197,10000.000000,0.000000,10.000000
1988-01,10000.000000,600000.000000,292108.837538,475200.608047,179872.845810,947182.291395,0.031711,0.325806,0.490715,0.183479,0.308398,0.501699,0.189903,10000.000000,0.000000,10.000000
1988-02,10000.000000,610000.000000,310451.803109,496560.604769,166998.831856,974011.239734,0.017582,0.314833,0.499247,0.185920,0.318735,0.509810,0.171455,10000.000000,0.000000,10.000000
1988-03,10000.000000,620000.000000,318375.417302,491417.812323,176628.935918,986422.165543,0.002450,0.314833,0.499247,0.185920,0.322758,0.498182,0.179060,10000.000000,0.000000,10.000000
1988-04,10000.000000,630000.000000,319891.105945,494337.421114,188350.959359,1002579.486419,0.006179,0.314833,0.499247,0.185920,0.319068,0.493066,0.187866,10000.000000,0.000000,10.000000
1988-05,10000.000000,640000.000000,316647.565045,501930.108292,190190.569557,1008768.242894,-0.003764,0.314833,0.499247,0.185920,0.313895,0.497567,0.188537,10000.000000,0.000000,10.000000
1988-06,10000.000000,650000.000000,351656.990861,535861.469269,196904.589102,1084423.049232,0.064445,0.314833,0.499247,0.185920,0.324280,0.494144,0.181575,10000.000000,0.000000,10.000000
1988-07,10000.000000,660000.000000,358040.707009,552670.399723,199111.349780,1109822.456511,0.014071,0.314833,0.499247,0.185920,0.322611,0.497981,0.179408,10000.000000,0.000000,10.000000
1988-08,10000.000000,670000.000000,355321.182955,559285.389306,203671.378694,1118277.950955,-0.001379,0.314833,0.499247,0.185920,0.317740,0.500131,0.182129,10000.000000,0.000000,10.000000
1988-09,10000.000000,680000.000000,369107.311909,588878.089759,204799.248439,1162784.650107,0.030584,0.314833,0.499247,0.185920,0.317434,0.506438,0.176128,10000.000000,0.000000,10.000000
1988-10,10000.000000,690000.000000,389329.116355,609745.262268,214951.138494,1214025.517117,0.035165,0.314833,0.499247,0.185920,0.320693,0.502251,0.177057,10000.000000,0.000000,10.000000
1988-11,10000.000000,700000.000000,387835.541441,619024.727133,235002.591937,1241862.860510,0.014573,0.314833,0.499247,0.185920,0.312301,0.498465,0.189234,10000.000000,0.000000,10.000000
1988-12,10000.000000,710000.000000,403530.536002,624722.443968,235271.430837,1263524.410806,0.009315,0.314833,0.499247,0.185920,0.319369,0.494428,0.186203,10000.000000,0.000000,10.000000
1989-01,10000.000000,720000.000000,419746.056362,642278.043803,229113.509389,1291137.609554,0.013830,0.314833,0.499247,0.185920,0.325098,0.497451,0.177451,10000.000000,0.000000,10.000000
1989-02,10000.000000,730000.000000,443873.245767,654424.991405,222195.751493,1320493.988665,0.014877,0.329020,0.498319,0.172661,0.336142,0.495591,0.168267,10000.000000,0.000000,10.000000
1989-03,10000.000000,740000.000000,449749.991905,666581.838838,231430.557270,1347762.388013,0.012979,0.329020,0.498319,0.172661,0.333701,0.494584,0.171715,10000.000000,0.000000,10.000000
1989-04,10000.000000,750000.000000,473325.715041,698458.294316,233867.475288,1405651.484645,0.035271,0.329020,0.498319,0.172661,0.336730,0.496893,0.166377,10000.000000,0.000000,10.000000
1989-05,10000.000000,760000.000000,504834.168131,740080.796283,237421.837532,1482336.801946,0.047106,0.329020,0.498319,0.172661,0.340566,0.499266,0.160167,10000.000000,0.000000,10.000000
1989-06,10000.000000,770000.000000,532256.389124,791071.124922,248742.410689,1572069.924735,0.053428,0.329020,0.498319,0.172661,0.338570,0.503204,0.158226,10000.000000,0.000000,10.000000
1989-07,10000.000000,780000.000000,547040.408352,810238.664343,263606.271304,1620885.344000,0.024535,0.329020,0.498319,0.172661,0.337495,0.499874,0.162631,10000.000000,0.000000,10.000000
1989-08,10000.000000,790000.000000,579433.797394,821500.642857,268255.065238,1669189.505489,0.023487,0.329020,0.498319,0.172661,0.347135,0.492155,0.160710,10000.000000,0.000000,10.000000
1989-09,10000.000000,800000.000000,586832.517249,833547.426991,274091.553730,1694471.497969,0.009101,0.329020,0.498319,0.172661,0.346322,0.491922,0.161756,10000.000000,0.000000,10.000000
1989-10,10000.000000,810000.000000,591109.663822,857614.804817,284814.303532,1733538.772171,0.017054,0.329020,0.498319,0.172661,0.340984,0.494719,0.164296,10000.000000,0.000000,10.000000
1989-11,10000.000000,820000.000000,584037.186321,881157.862582,314075.717247,1779270.766151,0.020494,0.329020,0.498319,0.172661,0.328245,0.495235,0.176519,10000.000000,0.000000,10.000000
1989-12,10000.000000,830000.000000,603442.320019,896087.219314,326480.806793,1826010.346126,0.020533,0.329020,0.498319,0.172661,0.330470,0.490735,0.178795,10000.000000,0.000000,10.000000
1990-01,10000.000000,840000.000000,591509.460468,890874.561789,327569.909287,1809953.931545,-0.014192,0.329020,0.498319,0.172661,0.326809,0.492208,0.180982,10000.000000,0.000000,10.000000
1990-02,10000.000000,850000.000000,577448.260797,886654.517502,340097.898393,1804200.676692,-0.008656,0.318034,0.494113,0.187853,0.320058,0.491439,0.188503,10000.000000,0.000000,10.000000
1990-03,10000.000000,860000.000000,597507.367691,901905.762686,323555.980478,1822969.110855,0.004833,0.318034,0.494113,0.187853,0.327766,0.494745,0.177488,10000.000000,0.000000,10.000000
1990-04,10000.000000,870000.000000,604897.486318,907447.907170,319244.283831,1831589.677319,-0.000753,0.318034,0.494113,0.187853,0.330258,0.495443,0.174299,10000.000000,0.000000,10.000000
1990-05,10000.000000,880000.000000,629285.193291,918336.317352,324560.285523,1872181.796167,0.016612,0.318034,0.494113,0.187853,0.336124,0.490517,0.173359,10000.000000,0.000000,10.000000
1990-06,10000.000000,890000.000000,652846.120553,950257.636172,318170.645187,1921274.401912,0.020770,0.318034,0.494113,0.187853,0.339798,0.494598,0.165604,10000.000000,0.000000,10.000000
1990-07,10000.000000,900000.000000,653609.171011,957927.212899,337397.561325,1948933.945236,0.009144,0.318034,0.494113,0.187853,0.335368,0.491513,0.173119,10000.000000,0.000000,10.000000
1990-08,10000.000000,910000.000000,599962.410124,946011.969698,373928.330720,1919902.710541,-0.019925,0.318034,0.494113,0.187853,0.312496,0.492740,0.194764,10000.000000,0.000000,10.000000
1990-09,10000.000000,920000.000000,597246.899279,975862.692147,379136.907888,1952246.499315,0.011578,0.318034,0.494113,0.187853,0.305928,0.499867,0.194205,10000.000000,0.000000,10.000000
1990-10,10000.000000,930000.000000,600292.508696,1005866.768566,375789.458374,1981948.735636,0.010041,0.318034,0.494113,0.187853,0.302880,0.507514,0.189606,10000.000000,0.000000,10.000000
1990-11,10000.000000,940000.000000,629330.457271,1036591.367758,377272.124392,2043193.949422,0.025726,0.318034,0.494113,0.187853,0.308013,0.507339,0.184648,10000.000000,0.000000,10.000000
1990-12,10000.000000,950000.000000,666996.370744,1067221.622253,375539.844442,2109757.837439,0.027549,0.318034,0.494113,0.187853,0.316148,0.505850,0.178001,10000.000000,0.000000,10.000000
1991-01,10000.000000,960000.000000,672574.674445,1086229.189860,394811.455799,2153615.320104,0.015972,0.318034,0.494113,0.187853,0.312300,0.504375,0.183325,10000.000000,0.000000,10.000000
1991-02,10000.000000,970000.000000,546827.487238,1274346.295410,463623.167011,2284796.949659,0.056009,0.220239,0.559909,0.219852,0.239333,0.557750,0.202917,206061.992967,196061.992967,402.123986
1991-03,10000.000000,980000.000000,574913.628868,1288050.211304,479825.192192,2342789.032365,0.020913,0.220239,0.559909,0.219852,0.245397,0.549794,0.204809,10000.000000,0.000000,10.000000
1991-04,10000.000000,990000.000000,608168.291131,1352347.614578,495253.948707,2455769.854416,0.043770,0.220239,0.559909,0.219852,0.247649,0.550682,0.201670,10000.000000,0.000000,10.000000
1991-05,10000.000000,1000000.000000,625747.977741,1404350.368502,515468.297434,2545566.643676,0.032362,0.220239,0.559909,0.219852,0.245819,0.551685,0.202496,10000.000000,0.000000,10.000000
1991-06,10000.000000,1010000.000000,644546.241320,1434731.694493,550650.722790,2629928.658603,0.029098,0.220239,0.559909,0.219852,0.245081,0.545540,0.209379,10000.000000,0.000000,10.000000
1991-07,10000.000000,1020000.000000,789922.780829,1765189.479160,676406.624152,3231518.884140,0.224093,0.220239,0.559909,0.219852,0.244443,0.546241,0.209315,10000.000000,0.000000,10.000000
1991-08,10000.000000,1030000.000000,818460.237057,1844277.261243,664414.198179,3327151.696479,0.026417,0.220239,0.559909,0.219852,0.245994,0.554311,0.199695,10000.000000,0.000000,10.000000
1991-09,10000.000000,1040000.000000,815591.864523,1889816.381783,658300.116685,3363708.362990,0.007958,0.220239,0.559909,0.219852,0.242468,0.561825,0.195707,10000.000000,0.000000,10.000000
1991-10,10000.000000,1050000.000000,815925.983703,1914818.079294,686483.771087,3417227.834084,0.012900,0.220239,0.559909,0.219852,0.238768,0.560343,0.200889,10000.000000,0.000000,10.000000
1991-11,10000.000000,1060000.000000,816204.321501,1942380.332748,697970.882278,3456555.536527,0.008557,0.220239,0.559909,0.219852,0.236132,0.561941,0.201927,10000.000000,0.000000,10.000000
1991-12,10000.000000,1070000.000000,824342.267526,2000719.626284,712340.696249,3537402.590059,0.020437,0.220239,0.559909,0.219852,0.233036,0.565590,0.201374,10000.000000,0.000000,10.000000
1992-01,10000.000000,1080000.000000,886534.183258,2024519.101558,707603.832586,3618657.117402,0.020086,0.220239,0.559909,0.219852,0.244990,0.559467,0.195543,10000.000000,0.000000,10.000000
1992-02,10000.000000,1090000.000000,885607.176160,2002658.878588,721186.685283,3609452.740031,-0.005292,0.242325,0.548755,0.208920,0.245358,0.554837,0.199805,10000.000000,0.000000,10.000000
1992-03,10000.000000,1100000.000000,957098.518725,2169676.176607,775743.380339,3902518.075670,0.078207,0.242325,0.548755,0.208920,0.245252,0.555968,0.198780,10000.000000,0.000000,10.000000
1992-04,10000.000000,1110000.000000,977159.409459,2232361.766948,788468.625359,3997989.801765,0.021846,0.242325,0.548755,0.208920,0.244413,0.558371,0.197216,10000.000000,0.000000,10.000000
1992-05,10000.000000,1120000.000000,985125.334755,2232475.829137,784012.582571,4001613.746464,-0.001591,0.242325,0.548755,0.208920,0.246182,0.557894,0.195924,10000.000000,0.000000,10.000000
1992-06,10000.000000,1130000.000000,971249.492078,2264666.481436,802790.431113,4038706.404627,0.006754,0.242325,0.548755,0.208920,0.240485,0.560741,0.198774,10000.000000,0.000000,10.000000
1992-07,10000.000000,1140000.000000,993291.522567,2349772.800105,840796.847108,4183861.169779,0.033382,0.242325,0.548755,0.208920,0.237410,0.561628,0.200962,10000.000000,0.000000,10.000000
1992-08,10000.000000,1150000.000000,1003079.944943,2396983.254795,819974.321953,4220037.521692,0.006242,0.242325,0.548755,0.208920,0.237695,0.568000,0.194305,10000.000000,0.000000,10.000000
1992-09,10000.000000,1160000.000000,1009875.460389,2440740.142868,832591.597765,4283207.201022,0.012570,0.242325,0.548755,0.208920,0.235776,0.569839,0.194385,10000.000000,0.000000,10.000000
1992-10,10000.000000,1170000.000000,1001147.053095,2424015.963673,836972.019834,4262135.036602,-0.007238,0.242325,0.548755,0.208920,0.234893,0.568733,0.196374,10000.000000,0.000000,10.000000
1992-11,10000.000000,1180000.000000,1032544.356771,2388837.948835,821020.935457,4242403.241063,-0.006959,0.242325,0.548755,0.208920,0.243387,0.563086,0.193527,10000.000000,0.000000,10.000000
1992-12,10000.000000,1190000.000000,1085226.564828,2462465.077898,845754.734446,4393446.377172,0.033168,0.242325,0.548755,0.208920,0.247010,0.560486,0.192504,10000.000000,0.000000,10.000000
1993-01,10000.000000,1200000.000000,1089197.485594,2512053.025816,842299.381638,4443549.893048,0.009107,0.242325,0.548755,0.208920,0.245119,0.565326,0.189556,10000.000000,0.000000,10.000000
1993-02,10000.000000,1210000.000000,1239692.946562,2406603.296425,1051769.888207,4698066.131194,0.054904,0.264574,0.507087,0.228338,0.263873,0.512254,0.223873,263715.491565,253715.491565,517.430983
1993-03,10000.000000,1220000.000000,1348517.949110,2624922.413620,1130074.262410,5103514.625140,0.083994,0.264574,0.507087,0.228338,0.264233,0.514336,0.221431,10000.000000,0.000000,10.000000
1993-04,10000.000000,1230000.000000,1317714.016596,2612698.185380,1168262.867890,5098675.069866,-0.002902,0.264574,0.507087,0.228338,0.258442,0.512427,0.229131,10000.000000,0.000000,10.000000
1993-05,10000.000000,1240000.000000,1337460.590162,2612442.670638,1253778.727611,5203681.988411,0.018597,0.264574,0.507087,0.228338,0.257022,0.502037,0.240941,10000.000000,0.000000,10.000000
1993-06,10000.000000,1250000.000000,1357189.104066,2650051.607403,1273096.940734,5280337.652203,0.012785,0.264574,0.507087,0.228338,0.257027,0.501872,0.241101,10000.000000,0.000000,10.000000
1993-07,10000.000000,1260000.000000,1360739.435352,2691457.819066,1338651.366073,5390848.620491,0.018999,0.264574,0.507087,0.228338,0.252417,0.499264,0.248319,10000.000000,0.000000,10.000000
1993-08,10000.000000,1270000.000000,1391272.116904,2735952.915806,1294758.700110,5421983.732820,0.003913,0.264574,0.507087,0.228338,0.256598,0.504604,0.238798,10000.000000,0.000000,10.000000
1993-09,10000.000000,1280000.000000,1415784.613435,2815435.421949,1211435.251716,5442655.287101,0.001965,0.264574,0.507087,0.228338,0.260128,0.517291,0.222582,10000.000000,0.000000,10.000000
1993-10,10000.000000,1290000.000000,1434554.505240,2827930.093173,1244977.000401,5507461.598814,0.010051,0.264574,0.507087,0.228338,0.260475,0.513473,0.226053,10000.000000,0.000000,10.000000
1993-11,10000.000000,1300000.000000,1437681.453173,2751630.266932,1280076.462086,5469388.182191,-0.008713,0.264574,0.507087,0.228338,0.262860,0.503097,0.234044,10000.000000,0.000000,10.000000
1993-12,10000.000000,1310000.000000,1453851.124911,2761950.090619,1311149.115795,5526950.331324,0.008680,0.264574,0.507087,0.228338,0.263048,0.499724,0.237228,10000.000000,0.000000,10.000000
1994-01,10000.000000,1320000.000000,1481069.200153,2787457.566649,1324840.180869,5593366.947671,0.010189,0.264574,0.507087,0.228338,0.264790,0.498351,0.236859,10000.000000,0.000000,10.000000
1994-02,10000.000000,1330000.000000,1480364.309268,2756188.830385,1317964.808161,5554517.947814,-0.008718,0.235322,0.491208,0.273470,0.266515,0.496207,0.237278,10000.000000,0.000000,10.000000
1994-03,10000.000000,1340000.000000,1457697.045594,2665325.173249,1333463.413049,5456485.631892,-0.019414,0.235322,0.491208,0.273470,0.267149,0.488469,0.244381,10000.000000,0.000000,10.000000
1994-04,10000.000000,1350000.000000,1407869.437612,2586463.522057,1316918.111864,5311251.071533,-0.028398,0.235322,0.491208,0.273470,0.265073,0.486978,0.247949,10000.000000,0.000000,10.000000
1994-05,10000.000000,1360000.000000,1422040.251452,2563747.129835,1338641.483924,5324428.865211,0.000597,0.235322,0.491208,0.273470,0.267078,0.481507,0.251415,10000.000000,0.000000,10.000000
1994-06,10000.000000,1370000.000000,1438212.097141,2597498.322911,1363490.217624,5399200.637676,0.012142,0.235322,0.491208,0.273470,0.266375,0.481089,0.252536,10000.000000,0.000000,10.000000
1994-07,10000.000000,1380000.000000,1430377.668819,2579353.141444,1366188.958597,5375919.768860,-0.006153,0.235322,0.491208,0.273470,0.266071,0.479798,0.254131,10000.000000,0.000000,10.000000
1994-08,10000.000000,1390000.000000,1474286.410255,2609418.551235,1354373.096936,5438078.058426,0.009684,0.235322,0.491208,0.273470,0.271104,0.479842,0.249054,10000.000000,0.000000,10.000000
1994-09,10000.000000,1400000.000000,1486316.512924,2588661.054047,1404034.662927,5479012.229898,0.005678,0.235322,0.491208,0.273470,0.271275,0.472469,0.256257,10000.000000,0.000000,10.000000
1994-10,10000.000000,1410000.000000,1479728.617492,2560416.647327,1401600.291484,5441745.556302,-0.008611,0.235322,0.491208,0.273470,0.271922,0.470514,0.257564,10000.000000,0.000000,10.000000
1994-11,10000.000000,1420000.000000,1475258.255627,2546164.098059,1385229.817847,5406652.171533,-0.008271,0.235322,0.491208,0.273470,0.272860,0.470932,0.256208,10000.000000,0.000000,10.000000
1994-12,10000.000000,1430000.000000,1459909.806001,2594225.574426,1371491.355935,5425626.736361,0.001657,0.235322,0.491208,0.273470,0.269077,0.478143,0.252780,10000.000000,0.000000,10.000000
1995-01,10000.000000,1440000.000000,1494939.124435,2619103.336312,1376822.520773,5490864.981520,0.010162,0.235322,0.491208,0.273470,0.272259,0.476993,0.250748,10000.000000,0.000000,10.000000
1995-02,10000.000000,1450000.000000,1553973.973592,2692754.227114,1378177.640351,5624905.841057,0.022549,0.279952,0.426499,0.293548,0.276267,0.478720,0.245013,10000.000000,0.000000,10.000000
1995-03,10000.000000,1460000.000000,1628361.255723,2479671.799298,1686935.632559,5794968.687580,0.028406,0.279952,0.426499,0.293548,0.280996,0.427901,0.291103,299469.837722,289469.837722,588.939675
