start,XIRR,Worst wealth drop
1983-02,0.24716224172993081,-0.05819584605056283
1983-03,0.2540008669141598,-0.057062391727286665
1983-04,0.2660730966732243,-0.055959338481102905
1983-05,0.2625907100827128,-0.05486873316093566
1983-06,0.2630908532520665,-0.053785484304899156
1983-07,0.26254068630365707,-0.05266736814290496
1983-08,0.26302514142198163,-0.05147378112352663
1983-09,0.260642471368805,-0.05019595927789422
1983-10,0.2578602703568785,-0.048849415973155175
1983-11,0.25657842299397526,-0.047449397166736795
1983-12,0.2517906897016851,-0.04596988329898166
1984-01,0.2501822641977942,-0.0444050717722414
1984-02,0.24884312502188882,-0.04276296087450793
1984-03,0.244045819748032,-0.04105746875054195
1984-04,0.23717574589817306,-0.03922501919239485
1984-05,0.22876302051559874,-0.048641706615419444
1984-06,0.2255048051166977,-0.04849588943470462
1984-07,0.22429140131924835,-0.048343717661294194
1984-08,0.21965916186737258,-0.04818573699054296
1984-09,0.21795340596158258,-0.04802431428288245
1984-10,0.2159214104656912,-0.0478249647704484
1984-11,0.21111205847399833,-0.04766774405786911
1984-12,0.20636829958182837,-0.04750682314831334
1985-01,0.20296923597127092,-0.04676730944487162
1985-02,0.20158242566682966,-0.04660003323364015
1985-03,0.2024039218750342,-0.046432598114292345
1985-04,0.20467681594937,-0.04626633823590154
1985-05,0.20476241098501075,-0.04609288520750121
1985-06,0.20551367249909577,-0.04591055513759046
1985-07,0.20753691625147805,-0.045727110292014816
1985-08,0.20581735633606577,-0.04554192970544313
1985-09,0.2031117343732301,-0.04534412071004723
1985-10,0.21362424012213804,-0.04513557023662329
1985-11,0.21948936304471456,-0.04492007572726886
1985-12,0.21901378827261028,-0.04469633887343483
1986-01,0.2207450071166608,-0.046020784464714026
1986-02,0.22437886308740265,-0.04577003673675706
1986-03,0.22872965346182628,-0.045515661828619325
1986-04,0.21126623319220933,-0.07281666439702106
1986-05,0.20633196511794116,-0.08058439188838307
1986-06,0.20775018679337445,-0.08049928483972324
1986-07,0.20467498078975477,-0.08041080940245149
1986-08,0.20308536914423608,-0.08032096208609685
1986-09,0.20491935319168855,-0.0802287193892337
1986-10,0.2025839420907315,-0.08013628114435523
1986-11,0.20367042152665948,-0.08004160790201609
1986-12,0.2059322256464309,-0.07994528908215459
1987-01,0.20286286860783312,-0.07984816995117505
