refit,asset,Equity mom 3m,Equity mom 12m,Equity vol 12m,Bonds mom 3m,Bonds mom 12m,Bonds vol 12m,Gold mom 3m,Gold mom 12m,Gold vol 12m,Bond yield,Bond yield chg 12m,Dividend yield,USDINR chg 12m
1983-01,Equity,0.0025336667821541574,0.02312628449114993,0.3229474624115666,0.006394369394872793,0.0023177766528401787,0.020276603396395705,0.007290730675870425,0.08597893384227974,0.0038556778259803324,0.07433541365983269,0.01794234128175681,0.42727660494404585,0.005724134641254862
1983-01,Bonds,0.006606771197580941,0.0605957635550075,0.025913786219247868,0.019221555157161684,0.002403793390262434,0.023462116653986717,0.023719489665300325,0.08958885270015135,0.014032644282046567,0.37796466512310856,0.006999324294420815,0.03908470311011631,0.31040653465160895
1983-01,Gold,0.01007995066896398,0.05255971979113806,0.11112914667792302,0.002099178045266768,0.0005312309840429558,0.46209636690734424,0.008798360071250596,0.03127954521186671,0.09651113347612529,0.19009453911715898,0.010128736141760197,0.014920697344011953,0.00977139556314709
1984-01,Equity,0.0023898838679595395,0.03513256197357604,0.2315744128409847,0.006310439657855644,0.01278271913347148,0.01857237614924356,0.01393336480348483,0.00826306974438497,0.005906628946089027,0.053511576414590464,0.023027096152559403,0.5819638217449754,0.006632048570824952
1984-01,Bonds,0.001148330521710176,0.07560800704319437,0.017548315067035376,0.006881307185281216,0.003655121072264751,0.01870127483286105,0.007214765870663983,0.0833969246863507,0.011533911582207191,0.6203831597837108,0.0015058257943812092,0.031186627457839088,0.1212364291025001
1984-01,Gold,0.005960177431818973,0.07272654082108922,0.11653075245561849,0.0025017991685286115,0.006959718616454756,0.447100627712579,0.006619815979703353,0.054514915147035194,0.1264072342826652,0.1188410856296029,0.01569071320557796,0.020927126079567978,0.005219493469758336
1985-01,Equity,0.001230315539050236,0.0335597683940804,0.21860210657519383,0.005770988282535833,0.01931727457292234,0.019887649190560276,0.014328735990012746,0.006805231875940471,0.010689671262192363,0.045526444064317585,0.01771701633487824,0.6033503030619405,0.0032144948563751106
1985-01,Bonds,0.00040327610440631394,0.06718772716414874,0.027437406816555033,0.0025033273613047622,0.0020287593061801613,0.018403840403338232,0.003203927602786438,0.12379352578503783,0.010404930710794536,0.6007072059066979,0.0030410628034625827,0.03464503254062693,0.10623997749466066
1985-01,Gold,0.0009495897608669882,0.06314786596326939,0.09237792765622967,0.0022770955225348733,0.008110758750298938,0.4720076427605222,0.0062937870554456415,0.0454358077579934,0.1166982756154039,0.1440518348147473,0.009977562204856676,0.028196760429508652,0.01047509170832241
1986-01,Equity,0.0018031363668549157,0.07395334820823918,0.1467635911204186,0.018371978458797754,0.01773647613898762,0.05154890893735972,0.008200634491402837,0.00663325160303224,0.014861913085183155,0.04764950899164384,0.05553692838332134,0.5312954107079386,0.025644913506820095
1986-01,Bonds,0.0008954124931842518,0.14657530750754919,0.014397607356559277,0.0012477841980592208,0.003907985210280742,0.017458878319448402,0.0003991265218576323,0.16929159433481428,0.01020588033796479,0.24882047293855472,0.002407463377711052,0.01977821970617255,0.3646142676978439
1986-01,Gold,0.0021914234165394298,0.04038959339256139,0.08832023581765001,0.0033351468684389963,0.010064450305142105,0.501177927039323,0.007369091702283524,0.03567941638116922,0.07695443551363358,0.15744319413995903,0.011882068147996742,0.05246832992825334,0.012724687347049821
1987-01,Equity,0.0019146577251156769,0.10013040643277926,0.07918828952245277,0.067428932048295,0.06946115225462504,0.08639039809749272,0.010753479001006858,0.016346004513565188,0.02673189814603332,0.08653086493048663,0.04637349899526124,0.3951656869616736,0.013584731371212737
1987-01,Bonds,0.001031487996189733,0.07502557701473954,0.0330829766239471,0.002189990308220302,0.03690716679601263,0.03296480493314393,0.004710634119066447,0.41312055798961106,0.056856650458818214,0.07715406208052045,0.009534718432427956,0.01509195686710622,0.24232941638019637
