Date,Equity,Bonds,Gold
1994-04,0.04274482533895413,0.16201102092948494,0.09529400145522471
1994-05,0.038215271282664276,0.1789755215718037,0.10184969968074883
1994-06,0.049922159136844196,0.17693091632625477,0.09555272569302595
1994-07,0.05176770611555437,0.19330361512653482,0.09839461658590537
1994-08,0.06922720551544112,0.19846291136795585,0.09564751125420715
1994-09,0.081114296523071,0.20745059382831632,0.1473801473179946
1994-10,0.08692843333118896,0.2291033505928129,0.13469228047283083
1994-11,0.09970518911211484,0.2480754699308893,0.12435798983208292
1994-12,0.12016185013054703,0.2466264894375848,0.13563751189228476
1995-01,0.10296841747469421,0.20527593467757022,0.09911294094576788
1995-02,0.1099285804285796,0.1867058810076799,0.09706261937387897
1995-03,0.10854653778039924,0.16629577693732095,0.09795449340086021
1995-04,0.08379878952020517,0.13227044514448644,0.11366088481966308
1995-05,0.07866299900422027,0.10900546284344338,0.11368239384827562
1995-06,0.061002476070864675,0.07740585072795457,0.12610868706928674
1995-07,0.0441480544189439,0.07531983775813285,0.11702008812300232
1995-08,0.03706553257620132,0.09161113551608709,0.11371670575947745
1995-09,0.05630554193795839,0.09502554051781978,0.09350880208101345
1995-10,0.07117494419653367,0.08696843608389379,0.09057312123957989
1995-11,0.06813579558530006,0.07046649964274448,0.10257950532214166
1995-12,0.0015002630105393766,0.029723332030850008,0.13404042121165927
1996-01,0.04615650390312137,0.044159301030184644,0.12816185233364644
1996-02,0.036879802949682516,0.06357056505775428,0.11809578220696135
1996-03,0.03161712656241758,0.0894926075001399,-0.0040452046183300505
1996-04,0.04493455298083382,0.12146057147680833,-0.023595290724484214
1996-05,0.05374546824384821,0.1504010697086154,-0.030966348929655413
1996-06,0.0741471172232509,0.1753239367421977,-0.06703694931096421
1996-07,0.14769905851667448,0.20786741925928126,-0.06027724832724432
1996-08,0.14693777887282827,0.18863088673993644,-0.05199426235717092
1996-09,0.1464315661706138,0.19715556643222865,-0.07456817691737191
1996-10,0.12932336411922923,0.1725516043658721,-0.06969316468853787
1996-11,0.1137478449761789,0.1544342707911462,-0.06947914255838322
1996-12,0.12737757176105097,0.17456959636653924,-0.09207527533401458
1997-01,0.1623199197661458,0.20080749148280655,-0.0997722115429154
1997-02,0.156435247580894,0.1874795602232727,-0.10252214807059098
1997-03,0.16393549401403812,0.2198739358237909,-0.0384882261047334
1997-04,0.21599533539168245,0.26339299864696714,-0.048202201731489785
1997-05,0.21538974285527682,0.25982133387568784,-0.05697841079857477
1997-06,0.22624669797157768,0.244539013710757,-0.05724708630753683
1997-07,0.1701579620964338,0.1913156284838506,-0.07131647481367218
1997-08,0.18329898102861608,0.2162501922935675,-0.07780960015310742
1997-09,0.1893286255159091,0.2164309388721671,-0.08322576804950141
1997-10,0.18486899760567882,0.21676423505577266,-0.0867435395262576
1997-11,0.22545571487071703,0.236442683981485,-0.09830125296325168
1997-12,0.2292111712808577,0.23817221491319504,-0.09837686764796238
1998-01,0.31443010983426717,0.23701720418484087,-0.09108003557511057
1998-02,0.2685209775647966,0.21791181433995466,-0.10202644185137907
1998-03,0.20005547567802662,0.20687366822548886,-0.0982873227009646
1998-04,0.10490972379341457,0.1441970580518394,-0.09412450500170622
1998-05,0.1686381478148557,0.18757993416534266,-0.11887513549237017
1998-06,0.2006905250107497,0.203788874320867,-0.12635058005903774
1998-07,0.2254489931100373,0.20927374280971572,-0.08891338987554431
1998-08,0.32230125170289975,0.27955457379003495,-0.0921020421190131
1998-09,0.3693293617813082,0.2833673112551821,-0.06088980527214308
1998-10,0.36904242697489165,0.27057117905265377,-0.05275434123344239
1998-11,0.3163774858941415,0.24392524740334154,-0.0467816855320454
1998-12,0.30961754527614627,0.21928813132431696,-0.041987576630912044
1999-01,0.31259295275475496,0.22611527755223182,-0.023522751810031828
1999-02,0.35988485576606455,0.2730645556995136,-0.051481752983199125
1999-03,0.3595991287413419,0.28039112482208495,-0.07888193430847851
1999-04,0.3668939544289088,0.288724873186559,-0.07019459481829776
1999-05,0.3847026255963112,0.30365849242881726,-0.09561735024886586
1999-06,0.4243465847113532,0.3513890689935264,-0.12759130018824877
1999-07,0.4269240464057076,0.3513216115194157,-0.13357959330786695
1999-08,0.39813337343477007,0.3276265474328821,-0.1176713249436328
1999-09,0.3332179928928792,0.2978738180702634,-0.11523440147162001
1999-10,0.28753915131774777,0.3048270647424682,-0.28172559908419315
1999-11,0.2974946587075236,0.30487691491466595,-0.3352233251230377
1999-12,0.309194915314548,0.33635117402509906,-0.3600630149536169
2000-01,0.3569506067404512,0.32454434089951034,-0.3609097293546051
2000-02,0.36406273171506043,0.309137539619899,-0.35627007885362416
2000-03,0.37774983938117,0.3008762197764714,-0.3742328388661317
2000-04,0.40758871740615177,0.2921652198653531,-0.3815342385200231
2000-05,0.43085821708759436,0.329590394524893,-0.3904407438719515
2000-06,0.4158799300670597,0.2807477741899965,-0.3629843521084746
2000-07,0.41389830864010324,0.28151179835577284,-0.37047332674878763
2000-08,0.3984544282755799,0.25186957219437356,-0.3692437784826754
2000-09,0.3852022525192704,0.25265626507307326,-0.36782973800895624
2000-10,0.4312835169545126,0.29261446593964124,-0.2498245920036036
2000-11,0.43105235061106795,0.2904622175228946,-0.23229155780371538
2000-12,0.47489376891063395,0.2740622755936159,-0.20003498098643271
2001-01,0.4242542790057232,0.2472565601324272,-0.15058432388595605
2001-02,0.41368953710978673,0.24536929354026896,-0.1263175013959485
2001-03,0.47915586904037516,0.2705863513017133,-0.07920986375866809
2001-04,0.4657063935511969,0.27873902757549235,-0.08967962179873878
2001-05,0.4506207825101852,0.28392861532057473,-0.10155648824059285
2001-06,0.4525332613852594,0.2932995572642031,-0.0815611892317295
2001-07,0.4773140576508335,0.2987648441264989,-0.07595733090207213
2001-08,0.511261385818796,0.2835832587996823,-0.05499926605120922
2001-09,0.5572685983821433,0.2895898409730083,-0.037622102484014514
2001-10,0.5442678568520736,0.2733118795560816,-0.024906010476915846
2001-11,0.5270597755454098,0.2759323844746336,-0.03937359724847539
2001-12,0.46679356175170994,0.2836971458914504,-0.05858815455791622
2002-01,0.35609890639211206,0.2591456932515232,0.022215804908119197
2002-02,0.3397309970801031,0.2384272170722639,0.04411741531640388
2002-03,0.29659679936666017,0.22201509392831315,0.016022198191310497
2002-04,0.3126272153363199,0.21870755113803192,0.04014346430644615
2002-05,0.31747960938579534,0.2209333759964411,0.038537770242768915
2002-06,0.33392963551728766,0.20886956922942668,0.08775600629472019
2002-07,0.3755433200883991,0.2191998996807971,0.12302664432068722
2002-08,0.37486045572480764,0.20188331439586005,0.1222909520165652
2002-09,0.3301316913032706,0.14440701649520332,0.152480892173986
2002-10,0.32345646246453047,0.14754886791948568,0.13055219021474945
2002-11,0.3312183899745651,0.15529389748261113,0.11712759572052421
2002-12,0.33287706961834046,0.15464089918369175,0.1305036938157168
2003-01,0.15638154748742927,0.09318115829514864,0.1788326528983815
2003-02,0.15429341938376465,0.08654887310178587,0.22065485085421638
2003-03,0.13573857957793195,0.08990559428634186,0.19998507401837295
2003-04,0.16006303930621382,0.11314416082928244,0.15308573436683265
2003-05,0.1634722842811054,0.08850386377066072,0.1276183898482848
2003-06,0.1493026660850295,0.06667079159805825,0.1149167207529663
2003-07,0.10312762115664972,0.0230573534854574,0.044995428606522156
2003-08,0.09619162717600407,0.0387470148480957,0.03787902813690064
2003-09,0.05992166294071838,0.005374048663200348,0.03873832034406373
2003-10,0.08223744541161035,0.004916470883480933,0.03549351265420636
2003-11,0.09927220992632599,0.012047782344648289,0.03193820951546471
2003-12,0.09090382456067436,0.0012891588860960979,0.0281050501376892
2004-01,0.08815572964026488,-0.004436816476708683,0.025044524619641864
2004-02,0.050154753599276264,-0.04753462611885717,0.0029048412091561837
2004-03,0.07637109407588821,-0.06192099817799909,0.05089968307909595
2004-04,0.06860528590309978,-0.053832984969341635,0.028681340463950364
2004-05,0.07243090051335457,0.007908009141228634,0.0325504913855313
2004-06,0.07095650229906222,0.018415520992006384,0.023193020471662606
2004-07,0.10269400232747784,0.01783698568954112,0.06211073839153572
2004-08,0.09289962350592837,0.00814755889699001,0.08479548561491915
2004-09,0.0918245354286375,0.006786154395493876,0.09163185212147064
2004-10,0.07698888963693926,-0.0010823041797025923,0.10026174352221723
2004-11,0.06667441065191579,-0.006236119251052885,0.084263129831917
2004-12,0.05041864506425306,-0.012566301516700767,0.07138726662969977
2005-01,0.04916562360128485,-0.004671312160673985,0.0566478033079267
2005-02,0.06827552872362175,-0.004835211679539181,0.06651659662630256
2005-03,0.06690369387845402,0.012189850772331534,0.05582931182702135
2005-04,0.059351479926129797,0.017671577452882503,0.10745031027367762
2005-05,0.06272063026402208,-0.016552818866881314,0.1176808619579535
2005-06,0.08058257411007422,-0.020178707907413496,0.11527846482597692
2005-07,0.07515393429550898,-0.0065960760382794414,0.10676108767831462
2005-08,0.053629393485986776,-0.006456387772171668,0.10918316404692394
2005-09,0.037828410258554684,-0.012970381331936953,0.10425244411794812
2005-10,0.029105059647349912,0.009675744007904358,0.09766933159214221
2005-11,0.058338549834623527,0.048343577509876876,0.08825166314416827
2005-12,0.04478230424792379,0.0445619105977558,0.09959270604073753
2006-01,0.058253126994160936,0.009355118395892065,0.135714381884296
2006-02,0.04990491253163945,0.01155046891790934,0.14317558964533664
2006-03,0.05109823664697255,0.020410871365427546,0.13929743183188695
2006-04,0.04871989594934198,0.016346806140635523,0.12010016700752545
2006-05,0.048489952135490094,0.007399140832131307,0.139777097739248
2006-06,0.018480195671150917,0.042735045606066904,0.044453328663292505
2006-07,0.04893097187515069,0.031147138807297525,0.07007252734319486
2006-08,0.07067358323376019,0.02671993963045144,0.05584573194915304
2006-09,0.026389105876620078,0.028778950765324468,0.008078929423267975
2006-10,0.0194029465347125,0.016482537415573123,-0.018742913466068226
2006-11,-0.02149664303864418,-0.022405578665951137,-0.013188160017844106
2006-12,-0.04289105947342481,-0.015431437801273928,-0.021369180415498665
2007-01,-0.05294595307636066,0.011187424565110071,0.008095093959736649
2007-02,-0.050545239510908474,-0.0024701869589441594,0.012216579770993274
2007-03,-0.04345202798939621,-0.003109032448854049,0.024706338832563776
2007-04,-0.03253888953082015,-0.01286662813274761,0.01453445022975916
2007-05,-0.01736285085711084,-0.01180592642301409,0.02111411338503752
2007-06,0.01182271138779567,-0.008819314265876732,0.05787476117150103
2007-07,0.04248150964648367,-0.001693600999231576,0.08660736566104506
2007-08,0.06626031653030673,-0.008033389036441962,0.1043057273698256
2007-09,0.07666387804840666,-0.02651277057127638,0.12285259030340168
2007-10,0.07005316489443364,-0.04024610616757007,0.1327947038206537
2007-11,0.06175486183221848,-0.05626596805374082,0.15226907169202167
2007-12,0.0730612492423229,-0.054948975695760266,0.15163219726310675
2008-01,0.07479335978436685,-0.08629063657831496,0.17144603670591677
2008-02,0.07505251997078244,-0.0817597135075964,0.17467211316789005
2008-03,0.07377368631793052,-0.11018376692657794,0.19929522266519895
2008-04,0.08019668012484425,-0.06347790286015273,0.14871311170094234
2008-05,0.1453437428737932,-0.0023353596996181503,0.15224910258794105
2008-06,0.1474219671762706,0.006276855331564635,0.17646705614776562
2008-07,0.13625092351576143,-0.0028992687223408364,0.21396515598882032
2008-08,0.08221350981042329,0.0003121007386215069,0.142145599563811
2008-09,0.118710656853481,0.02187227626763108,0.12568317947258406
2008-10,0.18207304237078542,0.09739284078843331,0.1883104595049636
2008-11,0.1487077308825322,0.0964453515060884,0.2140966199528447
2008-12,0.1251588714451362,-0.0011944464364871676,0.24840979754777612
2009-01,0.11471737645260104,0.025859188063258348,0.24992640545798522
2009-02,0.0762505743806085,0.037293445508049916,0.2541055970634759
2009-03,0.06765367406953893,0.03158400402789299,0.2737878904355457
2009-04,0.1288492199226528,0.042351497812897515,0.20236478868245
2009-05,0.15780691999315016,0.03796133463366712,0.16072169188751226
2009-06,0.1486047533099345,0.04141235095820192,0.13049375322000525
2009-07,0.12255121703652941,0.06059228983825131,0.12033599763963038
2009-08,0.210825186724658,0.06621590290070038,0.12507236867189972
2009-09,0.22966477082604864,0.0660064653121902,0.1298019538866027
2009-10,0.1301059405212488,-0.011430074302852117,0.1574128077355091
2009-11,0.09520925293334058,-0.05729529634226985,0.17645721845492107
2009-12,0.07886064589354734,-0.03201887863277941,0.17284690875029485
2010-01,0.07746175634463619,-0.0003081396873772235,0.14924614961424643
2010-02,0.0855108816346328,-0.0028863538068180927,0.18278485479333384
2010-03,0.07713393910742203,-0.021109782250219533,0.17927823586269692
2010-04,0.06754080275186934,-0.014767004510144038,0.19938401212836568
2010-05,0.05784502703018915,-0.011905110197458574,0.20070274773838767
2010-06,0.05821110371119684,-0.0139301526213928,0.22653375554213626
2010-07,0.0708509639183755,-0.006773678216219603,0.22650445319082768
2010-08,0.03222157236349629,-0.04364602771672363,0.24517177748954064
2010-09,0.01880742306064334,-0.05065368916976995,0.24537689356906162
2010-10,-0.012562780312088156,-0.0672058958550989,0.24636774595073846
2010-11,0.000873153451876163,-0.042761785522749396,0.23870721305265355
2010-12,0.01908643580809713,-0.017921262132100324,0.202055170239403
2011-01,0.054771191884825765,-0.016208785377824525,0.19953826111772893
2011-02,0.05700937017777283,-0.02032428223383348,0.193888750477586
2011-03,0.060459260414310045,-0.014953315557406366,0.21249050305359324
2011-04,0.04444795505313187,-0.016516363402472783,0.21460416320332848
2011-05,0.04621773976235072,-0.019571065732477216,0.25241040826616523
2011-06,0.05712592709447764,-0.02292615018982211,0.2797094627067058
2011-07,0.07746868486644129,-0.0277295423830953,0.2996344773831062
2011-08,0.0512284636116935,-0.05155431974801822,0.26785339097647526
2011-09,0.08112841358409097,-0.03777817650584639,0.24691074759286696
2011-10,0.10975820186045919,-0.005359022232425958,0.19446139858524114
2011-11,0.12993085468386792,-0.04235546279626978,0.18870639349589866
2011-12,0.11495282527823678,-0.06757960277746639,0.17984598267716764
2012-01,0.10009300251317457,-0.05414779154254604,0.20099314489417924
2012-02,0.07250934481116995,-0.07995065660563294,0.21448656195942428
2012-03,0.06278478245938528,-0.06986083304145069,0.18002914471797
2012-04,0.07224382555883892,-0.058411037760147305,0.16901528193530063
2012-05,0.11163732970688071,-0.029704729850125372,0.1633619926003593
2012-06,0.09806595258762388,-0.04195015303757316,0.16661167819200667
2012-07,0.07712050546690966,-0.05532906849205721,0.16566058265124392
2012-08,0.026335568599548997,-0.07470795932999416,0.22681533143231708
2012-09,0.007928755729464554,-0.08775650070790608,0.2597043294374166
2012-10,0.008262014462359024,-0.08631787323361276,0.2892107155014187
2012-11,0.032097626327301704,-0.06497174442056941,0.3259175528929482
2012-12,0.04445215796504251,-0.06366625395559342,0.33472995711203357
2013-01,0.09668941868335247,0.009158403817770305,0.3012529660964146
2013-02,0.0668841390180236,-0.009509776250661794,0.2855006283398026
2013-03,0.06895412849403815,-0.003366296700526128,0.2857985258597546
2013-04,0.06258710994341045,-0.0003454292869867204,0.2688075696432632
2013-05,0.07652461138157537,0.00296876777557048,0.25751048201373394
2013-06,0.10085196496955405,0.029109964582417297,0.24292234696521348
2013-07,0.10618822677203767,0.04665908086629067,0.21305250393277195
2013-08,0.08322509746951688,0.0646246282720581,0.14055745186294727
2013-09,0.06973291425324557,0.06093962654028923,0.14026727529465685
2013-10,0.03405258416503745,0.03346452156573389,0.14530979772913213
2013-11,0.032636589688663425,0.010843242104278839,0.1443216773128515
2013-12,0.026619331307133176,0.011871214438303135,0.13440158158963955
2014-01,0.08795643446149955,0.03262324686597308,0.057180717078023593
2014-02,0.06856414346638498,0.01502565458757213,0.06710563034878884
2014-03,0.06469881743455161,0.028716402863227783,0.07627589331563633
2014-04,0.07782612870181335,0.02053048480037048,0.0977907802004135
2014-05,0.07028021200138498,0.0020887992116085385,0.1251319947687447
2014-06,0.0696616890233573,0.0017176506294655225,0.1420145855756551
2014-07,0.060893392291513526,0.0021828630275012584,0.15358092341581198
2014-08,0.08014455875260335,0.02328270783803979,0.2164258986553015
2014-09,0.070812608646627,0.02551506333018365,0.20888212013099522
2014-10,0.09334516022083406,0.017885630343761505,0.22217925227535784
2014-11,0.09361877860343533,0.015312108545977976,0.21007776320399257
2014-12,0.09758754399518438,0.008039389752925119,0.216133623221775
2015-01,0.1034417542472079,-0.006169809549499222,0.21325336929423908
2015-02,0.10064379230283105,0.008456638023182167,0.20878793914680785
2015-03,0.09502095896431864,-0.0025234235486701617,0.19782549000041988
2015-04,0.0995040354072952,-0.021115877558288615,0.20290123971956783
2015-05,0.10864947001204882,-0.0054537649048606585,0.1798859158551933
2015-06,0.10139374105961638,0.007630373332355556,0.18057797824843763
2015-07,0.10023197685671507,0.009325296970229019,0.17679783963697182
2015-08,0.11756026578543698,0.017220633134687413,0.17865726297730133
2015-09,0.13052574817674942,0.018718911557913276,0.20634203030461987
2015-10,0.11937621160154792,0.01225323605076925,0.2071626962632209
2015-11,0.11547391575996785,0.012690432399944745,0.18117264280230483
2015-12,0.12497336907023086,0.01509923713586564,0.1973800923318445
2016-01,0.14967594595054087,0.03873928350874008,0.1872137501398019
2016-02,0.10226922467649928,0.021377476425630954,0.15570175351911758
2016-03,0.10627700145743216,0.019827475626576718,0.15945849855427707
