refit,asset,Equity mom 3m,Equity mom 12m,Equity vol 12m,Bonds mom 3m,Bonds mom 12m,Bonds vol 12m,Gold mom 3m,Gold mom 12m,Gold vol 12m,Bond yield,Bond yield chg 12m,Dividend yield,USDINR chg 12m
1983-01,Equity,0.002056653396967953,0.019977403149159332,0.37344776082346687,0.017730325563840254,0.019114245197234276,0.024567715975157778,0.0009885853920488497,0.027238325707453707,0.06773902997850467,0.11460240420625517,0.09205429716864687,0.2311758059356152,0.00930744750564892
1983-01,Bonds,0.008691740010354982,0.02796097085486399,0.12834678714914827,0.01061397307033353,0.014377112388541547,0.12871647378982845,0.022558791536004395,0.08262078659361323,0.010792094208251972,0.4699382350748756,0.006053127063277173,0.015027713320678501,0.07430219494022813
1983-01,Gold,0.04138307413704898,0.024994770151564632,0.028854869755301694,0.01914039617861072,0.0045665660035438035,0.2009867673225641,0.003085345379488479,0.1404584525677532,0.2364166637256601,0.16207043553250125,0.0032559036615747677,0.13239025317182304,0.0023965024125653252
1984-01,Equity,0.006232937698805851,0.023441938084895426,0.29643318422015474,0.011866765569578016,0.006233281382905704,0.0864446435226558,0.002188104960158627,0.008298728738447543,0.06462414305438831,0.0256341448860496,0.0056519966963423885,0.45731099288346844,0.005639138302149658
1984-01,Bonds,0.010081071860912106,0.03053980297252333,0.10775313341476235,0.007931392456509154,0.016538369646462322,0.08066000387792344,0.017772763854864433,0.06069235599675382,0.006396643778590796,0.5950399957546787,0.005480061332144699,0.009865388738834161,0.05124901631504065
1984-01,Gold,0.03670013638515478,0.04035114930821585,0.0359897408343689,0.013079108845883413,0.012749799249756362,0.1889347142437179,0.008799390327226356,0.1374283368459415,0.23647651230986477,0.12811554488765084,0.005011690326076355,0.1531494002289139,0.0032144762072290637
1985-01,Equity,0.004331731354434242,0.022218201259123094,0.25773651103016265,0.01607553824745626,0.01014479254774266,0.058478476880368356,0.0032955650780742904,0.0014756362729786406,0.057095518603907776,0.08107494443108196,0.019186229483765478,0.4668560674673652,0.0020307873435394014
1985-01,Bonds,0.006739463053257904,0.03739634004425675,0.10873908343378415,0.0027170460080611298,0.005933813155787268,0.04898817985220715,0.020183659870684607,0.08220258919411719,0.010244644581713463,0.5487529316483927,0.008186432496333561,0.015988846489140517,0.10392697017226349
1985-01,Gold,0.03080951762773856,0.0248331217546179,0.045910460383017604,0.01679951602508694,0.01229349052170973,0.19482611896589178,0.0016409108604379687,0.15390670294699496,0.2254976370745886,0.0463975868500403,0.02567995927632071,0.21619849660984197,0.0052064811037130215
1986-01,Equity,0.006936958886599504,0.055864203244965945,0.22530409989727931,0.009776514207624864,0.009295362668428736,0.13110735468840093,0.004509483565559356,0.011713204668733095,0.004604619626876738,0.09802336788967755,0.0330638526621737,0.38250574072401783,0.02729523726966245
1986-01,Bonds,0.0049245960686218684,0.05727974990469818,0.08744620681697486,0.004574356115736933,0.0016293966152388921,0.04189776627465159,0.013377019626390659,0.09314504455653001,0.014441181444169171,0.5604225319875472,0.0034281622779028472,0.015981479447482815,0.10145250886405506
1986-01,Gold,0.027392203833806496,0.018219185487631136,0.04637854064324192,0.01459432935470547,0.007964827295767135,0.18349779575580805,0.0015675233444979392,0.15903033215562962,0.1990575900756107,0.05500883589586542,0.018590056137695328,0.2520027362175307,0.01669604380220995
1987-01,Equity,0.020773688161689424,0.051768067740651146,0.15947749373732353,0.007229160092954728,0.04565858302665855,0.2006156462056876,0.004276699180286834,0.018807513808523867,0.0285227979592057,0.15051107142120473,0.04095751216770469,0.26294559538680873,0.00845617111130054
1987-01,Bonds,0.0051057912187407,0.0507385992927665,0.033198191207348446,0.0032303272652481185,0.006905185809350125,0.09150167697090512,0.0066618438328603985,0.36481355501688273,0.02449498274203138,0.34148344304055067,0.021850416718838774,0.02009360974131259,0.0299223771431644
1987-01,Gold,0.023120856709280022,0.022606733767803356,0.03213403895774862,0.010912274937698058,0.009428929909062973,0.15746473188910584,0.0027294619378151596,0.1567493559673986,0.19190673477270132,0.09195484825673798,0.04625605438035118,0.23753640288622668,0.017199575628070195
1988-01,Equity,0.02140694826846772,0.03611312212942357,0.14936706445958597,0.015104585896942184,0.06197321910609749,0.20361258137655813,0.01248921449153786,0.021266755548547782,0.04217133309370208,0.1397498206945146,0.046340181776135025,0.23996788064702543,0.010437292511462052
1988-01,Bonds,0.006239341673753329,0.037155664562125996,0.05418336642913301,0.009029743853126125,0.009320767522774744,0.06379936954720708,0.008678329369718817,0.35251491899144644,0.037294167260928386,0.3935015394340942,0.0030409002410778482,0.013751483493707738,0.011490407620906275
1988-01,Gold,0.028196842501006784,0.02565784203957544,0.06253708388290018,0.0213528358390371,0.016552889451473176,0.13064056291391019,0.002689702469824815,0.0965883674165765,0.2155166777589303,0.07256040649403168,0.029529163634131075,0.23788333085528215,0.060294294743320466
1989-01,Equity,0.01706025370463129,0.03577152737144019,0.15873470985801438,0.01843374775521907,0.05714104172323371,0.1499946514805681,0.011343401217479617,0.025570492538777804,0.050669030027826224,0.1330897675289895,0.04168413300585685,0.2872054085037368,0.013301835284226543
1989-01,Bonds,0.0017524709423020074,0.03385177927045139,0.07148874085303951,0.007469695117385826,0.0024294595990810358,0.08568429268924238,0.011966260583744164,0.3414503883013127,0.02781445773693241,0.3809965060380938,0.004036512754457697,0.01666339682690992,0.014396039287047208
1989-01,Gold,0.004918341716602483,0.022445022485920722,0.07883295085803474,0.02282196443267175,0.015055370986705667,0.18074308481842968,0.0011748060572707108,0.07795476502049006,0.1860677910949141,0.07560497654985328,0.03839905364355553,0.2506591766586576,0.04532269567689362
1990-01,Equity,0.010383717064560361,0.05352030154790783,0.19992422611532037,0.023675357282345745,0.060517624335130416,0.1443141322547552,0.009685541603652698,0.036357548865124704,0.07404246716787569,0.121643875632827,0.02507927715988587,0.23314233682135574,0.007713594149258538
1990-01,Bonds,0.003006241022168893,0.032139806771014946,0.06379813982323897,0.009829473260875205,0.0010213506252271538,0.08798200940247904,0.01793702360044751,0.40381985859349906,0.024127703266735252,0.30872389385967786,0.006129087637594236,0.01676760075399782,0.024717811383044123
1990-01,Gold,0.0017813872592479486,0.011900781656895327,0.07283224264369824,0.02005885346285131,0.013783693604477868,0.17015152987238424,0.0018900300221088742,0.0941416108906301,0.2075062227727724,0.0652092667411038,0.033951750208099256,0.24595009833940745,0.060842532526323274
1991-01,Equity,0.003817130753958442,0.06310843006749983,0.21519103211044138,0.017895425894868183,0.04078542397411638,0.11653417218477521,0.004322723322502009,0.03092028174016734,0.05932985938236541,0.15293454323001857,0.03710466378901736,0.2539544245862432,0.004101888964026831
1991-01,Bonds,0.0017815403753978771,0.017810805373475333,0.06823876731889986,0.01079796341357868,0.0028443419486600878,0.0826552279363371,0.017035168638899426,0.354254667476429,0.031158171974424824,0.37927073537029954,0.002746808103825188,0.023027517353742886,0.008378284716030103
1991-01,Gold,0.0067886274833865445,0.010780865600337716,0.06810601721941421,0.02548298475502588,0.011931893278815536,0.18071267092258847,0.0010539151757359947,0.057310612510522385,0.20340451451612893,0.042039223827194654,0.052108947229199995,0.2776445485071567,0.06263517897449306
1992-01,Equity,0.020952546366922974,0.1914532559202843,0.16809715722271548,0.07236440505868602,0.06345438662341636,0.05307797273426648,0.012050839494046464,0.07851475446632565,0.02613741542237913,0.1759426899731294,0.025183990781885914,0.0809765839355314,0.03179400200041032
1992-01,Bonds,0.023123077832726418,0.08172214233354015,0.03546355326763716,0.007295715668600289,0.00972451248095756,0.08708611549052717,0.011447307300739187,0.33969414476487186,0.01412987675957608,0.31534799834474003,0.002059737671875803,0.02294080665561704,0.04996501142859134
1992-01,Gold,0.003296331228522864,0.023318579286922284,0.09809511093297832,0.011739372894759877,0.0045660764534685705,0.20813648898387418,0.0012139413061703027,0.060373676081941,0.1877708200944127,0.03387633048017355,0.04416281327227962,0.24557011395002168,0.07788034503447518
1993-01,Equity,0.014243079887616474,0.1314755454326338,0.20611100371319532,0.07225008837057685,0.05359292853091929,0.10796435846705144,0.012781198273747437,0.07735382984437503,0.0434425957450554,0.14392459542466543,0.010523880124751538,0.0901628525343952,0.036174043651016834
1993-01,Bonds,0.029037126952811344,0.04366355647553785,0.08522714786548317,0.0022499834967737104,0.01000727376802874,0.17070268755346987,0.0027734267973141824,0.23211695320938647,0.023564584669527287,0.24002715514317988,0.002443300360995367,0.02367478368026205,0.13451202002723003
1993-01,Gold,0.00474859542800153,0.016207088037013553,0.02423018824246403,0.008812611343715339,0.017529463980492432,0.2700046885793223,0.002346692275498574,0.08145881576646116,0.176707654509895,0.05049948599189879,0.04198682531330359,0.2375971998768555,0.06787069065507821
1994-01,Equity,0.014948760837896483,0.14245529321340583,0.21549328022232733,0.07637418366004237,0.06987544020870755,0.12075585829939371,0.011788805459215826,0.07373938594922123,0.053687224414766935,0.10879978148117497,0.004769724728937434,0.0651740643458258,0.04213819717908469
1994-01,Bonds,0.02826499766318381,0.07449492334066127,0.09043878483632797,0.0036262086587653566,0.0055340534023233376,0.18116212367639054,0.009305958175419756,0.18218600712912575,0.021828049434872182,0.16984965595846477,0.0025825918824919237,0.02377884094955083,0.20694780489242248
1994-01,Gold,0.0,0.03484936232790433,0.02343885482603708,0.007590163504650429,0.017115356703474905,0.24028278467572442,0.0012466762136749004,0.10693106229510874,0.18006134497167858,0.06645650449207527,0.05445425124280527,0.20847535748565463,0.05909828126121115
1995-01,Equity,0.014248405946889874,0.11089663977273213,0.24173088216400357,0.05430927485762068,0.059189630697992865,0.10955658034491297,0.011822787276596953,0.0946491373288904,0.05382601716050748,0.1380881329710096,0.0084288352093828,0.07399097207393965,0.029262704195521076
1995-01,Bonds,0.022360103847188163,0.033144511123715054,0.12315463037034058,0.004647565439343244,0.021327014635636517,0.1555093714127527,0.00991871656516497,0.24153162151311916,0.02984107546976572,0.23968108524017637,0.002650090486714318,0.019433958894710668,0.09680025500137254
1995-01,Gold,0.0009971123087477393,0.015385829190539008,0.018285956119117902,0.006253019205628913,0.018938783332171465,0.27339761019055225,0.002423629212514826,0.1039185967562893,0.16513545766955262,0.052313668491533426,0.050332236380546305,0.2248327785895903,0.06778532255321618
1996-01,Equity,0.021502595147384534,0.1527066911923028,0.18164513490584885,0.047691742414168334,0.06003585277968972,0.10855667058843987,0.002892872065400536,0.09884016144987959,0.08090376339134679,0.1237320585379648,0.02754285961842997,0.06463292934877107,0.0293166685603732
1996-01,Bonds,0.017616557628403244,0.044888758529550994,0.12868727496497773,0.0004417975244584361,0.00752021511352081,0.11810280634020658,0.008291226167121786,0.2736774410238262,0.03861447638640243,0.22880016065799624,0.020189095940230654,0.031017930180599805,0.08215225954270491
1996-01,Gold,0.0010324172123693306,0.01508317419331045,0.0219282562579456,0.009999561923880724,0.013980346318396557,0.265275537690672,0.002415535739588785,0.08991311067784596,0.17563362601120822,0.06611843082360865,0.04722899840681989,0.23930981217675806,0.05208119256759582
1997-01,Equity,0.019468492791447384,0.14092657035592138,0.16179895817484513,0.06649723938970059,0.033062707429118536,0.10687911225690701,0.012679465901423615,0.07667943056851917,0.16797621318045047,0.099421738328852,0.01789523751840341,0.06262065923112874,0.03409417487328258
