start,XIRR,Worst wealth drop
1983-02,0.09877487512981675,-0.04908057661556764
1983-03,0.10070744153855116,-0.04813844309519455
1983-04,0.10262206593447519,-0.04716180198818698
1983-05,0.10262127590826878,-0.04614097038830467
1983-06,0.10514480470918587,-0.045101546261359204
1983-07,0.10568735313052127,-0.04403711632590945
1983-08,0.1084073566407049,-0.04290660658058454
1983-09,0.10688552229191224,-0.041704706563089444
1983-10,0.10470245738917036,-0.04042760506044618
1983-11,0.10553732721669362,-0.03910955676586725
1983-12,0.10323267153552504,-0.037725828883886425
1984-01,0.10337383852959532,-0.0362536300718852
1984-02,0.10358616417616097,-0.034888596971489494
1984-03,0.10011003017221047,-0.03376782708872961
1984-04,0.09537461196474749,-0.0325657792395625
1984-05,0.08843896414476217,-0.03604950607582991
1984-06,0.08710467127433542,-0.035805075633886796
1984-07,0.08749207493048099,-0.03554879890264928
1984-08,0.08453341725798845,-0.03528417299185438
1984-09,0.08407680218371168,-0.035011641873126
1984-10,0.08379505212447799,-0.03475047748645066
1984-11,0.08038103713504308,-0.0344847519650644
1984-12,0.07675193419399777,-0.03421495424660759
1985-01,0.07555868222056072,-0.033889865802385954
1985-02,0.07563254712357857,-0.033620094072658424
1985-03,0.07760185248737635,-0.03334526159198847
1985-04,0.07987394677885316,-0.03306676524349472
1985-05,0.08232022548623995,-0.03278016935290995
1985-06,0.08416043006991605,-0.032492699438789074
1985-07,0.08754069734556373,-0.03220105589292821
1985-08,0.08708697615271574,-0.03190944150498343
1985-09,0.0845563662982885,-0.03161072907622209
1985-10,0.0866610477940084,-0.03130379795666938
1985-11,0.08668919318469086,-0.030983623723087717
1985-12,0.08722767334112642,-0.030676815202193675
1986-01,0.08927223056367188,-0.03035269412508035
1986-02,0.09031869158436272,-0.030029501438111228
1986-03,0.09213309520945691,-0.02970286194091243
1986-04,0.08696184500773914,-0.0293772845651179
1986-05,0.08432962423594184,-0.029060330922891175
1986-06,0.08331328973573367,-0.028741735293574933
1986-07,0.08109480568007646,-0.028411933644404086
1986-08,0.07815861092597315,-0.02807675499685114
1986-09,0.08080870115734959,-0.027737353693228384
1986-10,0.07943736209560431,-0.027399014186187953
1986-11,0.08214031383436544,-0.027052328041917262
1986-12,0.08538523108277138,-0.026694576422958805
1987-01,0.08325559192482136,-0.026329153895388036
1987-02,0.08054738582089037,-0.025958493707311403
1987-03,0.08121934882463518,-0.02559026450981694
1987-04,0.07965650210137484,-0.025217195364944822
1987-05,0.07470603363224414,-0.02484118546248204
1987-06,0.07931514243696365,-0.024449458217230657
1987-07,0.08183993992624626,-0.024043731975335825
1987-08,0.08235098013840343,-0.02373148140591219
1987-09,0.08136756426664261,-0.023453132766653617
1987-10,0.08161879031067365,-0.02317235853586519
1987-11,0.08309315267485724,-0.022874906889936653
1987-12,0.07880378196499326,-0.022556454059178166
1988-01,0.07636190158837262,-0.022221880179317477
1988-02,0.0771489256607264,-0.02187608945517394
1988-03,0.08104161807338406,-0.021526721526844095
1988-04,0.0823928104691054,-0.021170170251189835
1988-05,0.08577747599163774,-0.020804457796539277
1988-06,0.0828627174608462,-0.020422656772078218
1988-07,0.08191852928809341,-0.020020508101616263
1988-08,0.08389492393066811,-0.019614908229482753
1988-09,0.07760836828934452,-0.020254619291552478
1988-10,0.07804131967194218,-0.020180998482675294
1988-11,0.08080965924834863,-0.02010600240688276
1988-12,0.08311241234594613,-0.02003029001189105
1989-01,0.08491623323675565,-0.019952397194654137
1989-02,0.08521215364036201,-0.01987268964707123
1989-03,0.08247038633466161,-0.019789870692685008
1989-04,0.0815994117755565,-0.019704818965873727
1989-05,0.08191320540554763,-0.019025413116084855
1989-06,0.07707432167697952,-0.01894413626766389
1989-07,0.07023221136159076,-0.03512606476465907
1989-08,0.07113396170966597,-0.03499102547430166
1989-09,0.06769179760335993,-0.03485588664947914
1989-10,0.06866039478268726,-0.03471716800362479
1989-11,0.07674282895647269,-0.034576709886773305
1989-12,0.07562159230921826,-0.03443462686099774
1990-01,0.07258537801263672,-0.03429178686643841
