start,XIRR,Worst wealth drop
2010-02,0.08974822360837734,0.0
2010-03,0.08458530597314275,0.0
2010-04,0.08036453077672039,0.0
2010-05,0.07897068455010364,0.0
2010-06,0.08006007822403176,0.0
2010-07,0.07744603133639794,0.0
2010-08,0.07302887537560268,0.0
2010-09,0.07419954338143034,0.0
2010-10,0.07094338944504544,0.0
2010-11,0.07230555530097982,0.0
2010-12,0.06684671609387309,0.0
2011-01,0.06555936941231623,0.0
2011-02,0.06827300666117228,0.0
2011-03,0.07206086740485357,0.0
2011-04,0.07356328679169279,0.0
2011-05,0.076778283183167,0.0
2011-06,0.07407897490336884,0.0
2011-07,0.08046992385100009,0.0
2011-08,0.08262652591330753,0.0
2011-09,0.07992645198744805,0.0
2011-10,0.07791449651667004,0.0
2011-11,0.0747557558581406,0.0
2011-12,0.06783772756345266,0.0
2012-01,0.064929129299904,0.0
2012-02,0.0694844989522872,0.0
2012-03,0.07202720667795087,0.0
2012-04,0.07071603372178849,0.0
2012-05,0.07087851214134734,0.0
2012-06,0.07220636905455508,0.0
2012-07,0.06941921770545122,0.0
2012-08,0.07320331406840426,0.0
2012-09,0.07411900101820106,0.0
2012-10,0.07171173992164862,0.0
2012-11,0.07276890926484723,0.0
2012-12,0.0714542433519454,0.0
2013-01,0.07305218155646974,0.0
2013-02,0.07651347553187746,0.0
2013-03,0.07262437863567263,0.0
2013-04,0.07103384196314132,0.0
2013-05,0.07374666652095531,0.0
2013-06,0.0733409131244358,0.0
2013-07,0.07102745181208131,0.0
2013-08,0.0718754541993098,0.0
2013-09,0.07381946350404098,0.0
2013-10,0.07047741399711228,0.0
2013-11,0.07090684163905187,0.0
2013-12,0.06799290337925834,0.0
2014-01,0.0702276245188682,0.0
2014-02,0.07264807612832873,0.0
2014-03,0.07013425245931722,0.0
2014-04,0.07210590104562983,0.0
2014-05,0.07160065787265621,0.0
2014-06,0.0729828157944411,0.0
2014-07,0.07546958204160152,0.0
2014-08,0.07196697428804824,0.0
2014-09,0.07744511372543804,0.0
2014-10,0.07619741331942224,0.0
2014-11,0.07850747230317559,0.0
2014-12,0.07720298554761368,0.0
2015-01,0.07839877689766293,0.0
